,date_0days,cases_0days,deaths_0days,fips,date_60days,cases_60days,deaths_60days,date_70days,cases_70days,deaths_70days,date_80days,cases_80days,deaths_80days,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
6609,2020-04-02,2,0,36123,2020-06-01,39.0,6.0,2020-06-11,39.0,6.0,2020-06-12,39.0,6.0,0,25083,6750,6664,4463,2104
6612,2020-04-02,1,0,37073,2020-06-01,23.0,1.0,2020-06-11,24.0,1.0,2020-06-12,23.0,1.0,0,11601,2897,1424,3395,422
6615,2020-04-02,1,0,37055,2020-06-01,22.0,1.0,2020-06-11,22.0,1.0,2020-06-12,22.0,1.0,0,35412,9885,16644,1587,3711
6621,2020-04-02,1,0,51049,2020-06-01,38.0,0.0,2020-06-11,46.0,0.0,2020-06-12,46.0,0.0,0,9797,2590,996,3431,467
6624,2020-04-02,1,0,49025,2020-06-01,3.0,0.0,2020-06-11,4.0,0.0,2020-06-12,4.0,0.0,0,7246,2156,2696,467,952
6627,2020-04-02,1,0,56041,2020-06-01,12.0,0.0,2020-06-11,53.0,0.0,2020-06-12,62.0,0.0,6,20758,3554,8200,1649,722
6630,2020-04-02,1,0,55001,2020-06-01,4.0,1.0,2020-06-11,6.0,1.0,2020-06-12,7.0,1.0,0,20111,7417,3129,4218,1244
6633,2020-04-02,1,0,55121,2020-06-01,25.0,0.0,2020-06-11,49.0,0.0,2020-06-12,49.0,0.0,0,29510,6978,10205,4787,4561
6636,2020-04-02,1,0,53051,2020-06-01,3.0,0.0,2020-06-11,3.0,0.0,2020-06-12,3.0,0.0,0,13066,4439,2530,1525,978
6639,2020-04-02,1,0,54071,2020-06-01,13.0,0.0,2020-06-11,13.0,1.0,2020-06-12,13.0,1.0,0,7138,2313,1988,880,180
6642,2020-04-02,1,0,47139,2020-06-01,16.0,0.0,2020-06-11,24.0,0.0,2020-06-12,28.0,0.0,0,16722,4308,2352,3931,1145
6645,2020-04-02,1,0,46115,2020-06-01,5.0,0.0,2020-06-11,5.0,0.0,2020-06-12,5.0,0.0,0,6478,1753,2610,617,461
6648,2020-04-02,2,0,47087,2020-06-01,17.0,0.0,2020-06-11,19.0,0.0,2020-06-12,19.0,0.0,0,11573,3398,1387,2263,609
6651,2020-04-02,1,0,45049,2020-06-01,38.0,1.0,2020-06-11,50.0,1.0,2020-06-12,50.0,1.0,6,20066,4776,4662,2942,1961
6654,2020-04-02,1,0,45021,2020-06-01,43.0,2.0,2020-06-11,78.0,5.0,2020-06-12,86.0,5.0,12,56549,12263,13559,6990,5092
6657,2020-04-02,1,0,45065,2020-06-01,9.0,1.0,2020-06-11,11.0,1.0,2020-06-12,11.0,1.0,0,9694,3905,1281,1515,821
6660,2020-04-02,1,0,46079,2020-06-01,8.0,0.0,2020-06-11,13.0,1.0,2020-06-12,14.0,1.0,0,12350,3478,4949,1352,1050
6663,2020-04-02,1,0,48249,2020-06-01,9.0,0.0,2020-06-11,15.0,0.0,2020-06-12,17.0,0.0,8,41318,8333,12155,4297,6869
6666,2020-04-02,1,0,48287,2020-06-01,24.0,1.0,2020-06-11,32.0,2.0,2020-06-12,35.0,2.0,0,16850,4236,5212,2415,1828
6669,2020-04-02,2,0,48241,2020-06-01,34.0,2.0,2020-06-11,34.0,2.0,2020-06-12,34.0,2.0,6,35444,8797,7668,4434,3264
6672,2020-04-02,3,0,48365,2020-06-01,180.0,23.0,2020-06-11,214.0,23.0,2020-06-12,216.0,23.0,0,23574,5727,6299,3717,3452
6675,2020-04-02,1,0,48363,2020-06-01,13.0,2.0,2020-06-11,14.0,2.0,2020-06-12,14.0,2.0,8,28109,7221,6933,3985,2454
6678,2020-04-02,1,0,48129,2020-06-01,26.0,0.0,2020-06-11,27.0,0.0,2020-06-12,28.0,0.0,0,3433,1073,1027,399,160
6681,2020-04-02,1,0,48171,2020-06-01,5.0,0.0,2020-06-11,5.0,0.0,2020-06-12,5.0,0.0,10,25939,9675,9135,1859,1959
6684,2020-04-02,1,0,48175,2020-06-01,7.0,0.0,2020-06-11,7.0,0.0,2020-06-12,7.0,0.0,0,7510,2153,1225,1694,503
6687,2020-04-02,1,0,28153,2020-06-01,210.0,1.0,2020-06-11,346.0,5.0,2020-06-12,373.0,7.0,6,20458,4447,4774,2854,1142
6690,2020-04-02,1,0,17107,2020-06-01,11.0,0.0,2020-06-11,10.0,0.0,2020-06-12,10.0,0.0,0,29488,7086,7219,3507,2390
6693,2020-04-02,1,0,17117,2020-06-01,45.0,2.0,2020-06-11,46.0,2.0,2020-06-12,46.0,2.0,0,45960,12200,9422,11172,2300
6696,2020-04-02,1,0,18009,2020-06-01,27.0,2.0,2020-06-11,30.0,2.0,2020-06-12,30.0,2.0,0,12214,3332,2462,2638,1352
6699,2020-04-02,1,0,16087,2020-06-01,38.0,0.0,2020-06-11,49.0,0.0,2020-06-12,50.0,0.0,0,9996,3185,2371,1242,500
6702,2020-04-02,1,0,17131,2020-06-01,17.0,0.0,2020-06-11,18.0,0.0,2020-06-12,18.0,0.0,0,15794,4395,2898,4626,671
6705,2020-04-02,1,0,17139,2020-06-01,11.0,0.0,2020-06-11,13.0,0.0,2020-06-12,13.0,0.0,0,14711,3592,3939,2965,1827
6708,2020-04-02,1,0,17147,2020-06-01,11.0,0.0,2020-06-11,11.0,0.0,2020-06-12,11.0,0.0,0,16433,4034,3166,5199,1327
6711,2020-04-02,2,0,13271,2020-06-01,37.0,1.0,2020-06-11,45.0,1.0,2020-06-12,47.0,1.0,0,16339,3802,3034,1399,1891
6714,2020-04-02,1,0,5103,2020-06-01,10.0,0.0,2020-06-11,12.0,0.0,2020-06-12,13.0,0.0,8,24378,6183,7404,2829,1690
6717,2020-04-02,1,0,5135,2020-06-01,46.0,2.0,2020-06-11,50.0,3.0,2020-06-12,51.0,3.0,0,17041,5487,3100,2539,1142
6723,2020-04-02,1,0,5095,2020-06-01,5.0,0.0,2020-06-11,5.0,0.0,2020-06-12,5.0,0.0,0,7420,2254,1825,852,915
6726,2020-04-02,1,0,5093,2020-06-01,76.0,2.0,2020-06-11,86.0,2.0,2020-06-12,89.0,2.0,5,43534,8720,15343,1404,4924
6729,2020-04-02,3,0,1031,2020-06-01,241.0,1.0,2020-06-11,264.0,1.0,2020-06-12,269.0,1.0,7,51073,11027,13319,8333,5064
6732,2020-04-02,1,0,6015,2020-06-01,46.0,0.0,2020-06-11,47.0,0.0,2020-06-12,47.0,0.0,6,27442,6262,8176,129,458
6735,2020-04-02,1,0,8027,2020-06-01,2.0,0.0,2020-06-11,2.0,0.0,2020-06-12,2.0,0.0,0,4505,2092,985,332,155
6738,2020-04-02,1,0,26043,2020-06-01,5.0,2.0,2020-06-11,6.0,2.0,2020-06-12,7.0,2.0,6,25694,7463,9510,1489,3376
6741,2020-04-02,1,0,24001,2020-06-01,180.0,17.0,2020-06-11,185.0,17.0,2020-06-12,187.0,17.0,15,72591,18311,24362,4644,8026
6744,2020-04-02,1,0,27071,2020-06-01,9.0,0.0,2020-06-11,9.0,0.0,2020-06-12,9.0,0.0,0,12776,3913,5224,547,390
6747,2020-04-02,1,0,19017,2020-06-01,69.0,6.0,2020-06-11,74.0,6.0,2020-06-12,74.0,6.0,0,24741,6207,7667,5041,4281
6750,2020-04-02,1,0,19101,2020-06-01,30.0,0.0,2020-06-11,43.0,0.0,2020-06-12,44.0,0.0,0,17945,5327,6288,1253,2312
6753,2020-04-02,2,0,19141,2020-06-01,32.0,0.0,2020-06-11,62.0,1.0,2020-06-12,64.0,1.0,0,13944,3787,5025,2074,1687
6756,2020-04-02,1,0,18147,2020-06-01,23.0,1.0,2020-06-11,25.0,1.0,2020-06-12,25.0,1.0,0,20610,5172,4392,5428,3148
6759,2020-04-02,1,0,21163,2020-06-01,22.0,2.0,2020-06-11,23.0,2.0,2020-06-12,23.0,2.0,0,28452,5153,3723,7925,1483
6762,2020-04-02,1,0,21191,2020-06-01,10.0,0.0,2020-06-11,14.0,0.0,2020-06-12,14.0,0.0,0,14530,2966,1991,4393,1136
6765,2020-04-02,1,0,21137,2020-06-01,8.0,1.0,2020-06-11,14.0,1.0,2020-06-12,15.0,1.0,0,24413,5718,3586,5409,1300
6768,2020-04-02,1,0,22021,2020-06-01,58.0,0.0,2020-06-11,76.0,1.0,2020-06-12,76.0,1.0,0,10000,2320,2289,1612,584
6771,2020-04-02,1,0,20029,2020-06-01,5.0,0.0,2020-06-11,5.0,0.0,2020-06-12,5.0,0.0,0,9191,2463,3634,814,726
6774,2020-04-02,1,0,20035,2020-06-01,10.0,1.0,2020-06-11,27.0,1.0,2020-06-12,39.0,1.0,4,35732,8333,12506,3009,1659
6777,2020-04-02,1,0,21057,2020-06-01,5.0,0.0,2020-06-11,5.0,0.0,2020-06-12,5.0,0.0,0,6744,1807,1555,830,491
6780,2020-04-02,1,0,21055,2020-06-01,6.0,1.0,2020-06-11,7.0,1.0,2020-06-12,7.0,1.0,0,9154,2418,2069,1482,508
6783,2020-04-02,1,0,21011,2020-06-01,9.0,1.0,2020-06-11,9.0,1.0,2020-06-12,10.0,1.0,0,12189,2815,1646,2372,619
6786,2020-04-03,1,0,38087,2020-06-02,3.0,0.0,2020-06-12,3.0,0.0,,,,0,674,232,206,127,125
6789,2020-04-03,1,0,38027,2020-06-02,4.0,0.0,2020-06-12,5.0,0.0,,,,0,2321,667,813,388,152
6792,2020-04-03,1,0,42035,2020-06-02,60.0,3.0,2020-06-12,61.0,3.0,,,,10,39321,9199,11741,5810,3972
6795,2020-04-03,1,0,40093,2020-06-02,6.0,1.0,2020-06-12,6.0,1.0,,,,0,7730,2064,2275,1194,895
6798,2020-04-03,1,0,40089,2020-06-02,71.0,1.0,2020-06-12,137.0,2.0,,,,0,33026,7755,10169,1821,1526
6801,2020-04-03,1,0,40053,2020-06-02,2.0,0.0,2020-06-12,2.0,0.0,,,,0,4458,1263,1265,795,653
6804,2020-04-03,1,0,41013,2020-06-02,6.0,0.0,2020-06-12,8.0,0.0,,,,0,21717,7028,5599,2039,1112
6807,2020-04-03,1,0,30035,2020-06-02,6.0,0.0,2020-06-12,6.0,0.0,,,,0,13677,2288,4103,245,502
6810,2020-04-03,1,0,33007,2020-06-02,5.0,0.0,2020-06-12,6.0,0.0,,,,3,32119,9795,11729,2485,1756
6813,2020-04-03,1,0,31121,2020-06-02,32.0,0.0,2020-06-12,36.0,0.0,,,,0,7829,2144,2346,1730,840
6816,2020-04-03,1,0,29045,2020-06-02,1.0,0.0,2020-06-12,1.0,0.0,,,,0,6807,1916,1558,1587,287
6819,2020-04-03,2,0,29195,2020-06-02,268.0,2.0,2020-06-12,270.0,3.0,,,,7,23010,5380,8745,1709,1523
6822,2020-04-03,1,0,29115,2020-06-02,9.0,1.0,2020-06-12,11.0,1.0,,,,0,12248,3264,3857,1230,1189
6825,2020-04-03,1,0,37017,2020-06-02,104.0,2.0,2020-06-12,186.0,2.0,,,,4,34130,9534,7630,5275,6279
6828,2020-04-03,1,0,37087,2020-06-02,49.0,0.0,2020-06-12,63.0,0.0,,,,12,59854,18819,16656,7452,3302
6831,2020-04-03,1,0,37041,2020-06-02,17.0,0.0,2020-06-12,19.0,0.0,,,,4,14370,4452,2955,2623,1639
6837,2020-04-03,1,0,51159,2020-06-02,287.0,4.0,2020-06-12,290.0,5.0,,,,0,8873,2400,1603,1510,1628
6840,2020-04-03,1,0,51155,2020-06-02,20.0,0.0,2020-06-12,30.0,1.0,,,,8,34330,9988,9195,6095,5909
6843,2020-04-03,1,0,49027,2020-06-02,6.0,0.0,2020-06-12,7.0,0.0,,,,0,12651,2764,4985,309,330
6846,2020-04-03,1,0,49023,2020-06-02,10.0,0.0,2020-06-12,11.0,0.0,,,,0,10694,1708,2495,1756,770
6849,2020-04-03,1,0,49007,2020-06-02,11.0,0.0,2020-06-12,13.0,0.0,,,,6,20512,4558,8075,931,1292
6852,2020-04-03,1,0,49013,2020-06-02,9.0,0.0,2020-06-12,9.0,0.0,,,,4,20259,3119,6540,1218,2227
6855,2020-04-03,1,0,49015,2020-06-02,7.0,0.0,2020-06-12,7.0,0.0,,,,0,10410,2278,3008,1015,680
6858,2020-04-03,1,0,49019,2020-06-02,12.0,0.0,2020-06-12,12.0,0.0,,,,0,9544,2258,4432,226,450
6864,2020-04-03,1,0,51033,2020-06-02,76.0,2.0,2020-06-12,101.0,3.0,,,,0,29889,6464,4004,10155,2505
6870,2020-04-03,1,0,51193,2020-06-02,70.0,1.0,2020-06-12,84.0,1.0,,,,0,17596,5792,2977,4266,1099
6873,2020-04-03,3,0,55005,2020-06-02,20.0,0.0,2020-06-12,24.0,0.0,,,,5,45358,12648,18005,3687,3882
6876,2020-04-03,1,0,56023,2020-06-02,15.0,0.0,2020-06-12,15.0,0.0,,,,0,18791,4254,6111,2417,817
6879,2020-04-03,1,0,55107,2020-06-02,5.0,0.0,2020-06-12,9.0,0.0,,,,4,14211,4413,4983,1360,1253
6882,2020-04-03,1,0,51195,2020-06-02,25.0,2.0,2020-06-12,27.0,2.0,,,,8,39539,9345,10400,2754,6728
6885,2020-04-03,1,0,53003,2020-06-02,19.0,2.0,2020-06-12,20.0,2.0,,,,0,22259,6373,3846,5360,2385
6888,2020-04-03,2,0,54057,2020-06-02,47.0,1.0,2020-06-12,51.0,2.0,,,,4,27421,7414,5223,5334,2387
6891,2020-04-03,1,0,48281,2020-06-02,9.0,0.0,2020-06-12,9.0,0.0,,,,0,20473,5172,4234,4200,1091
6894,2020-04-03,1,0,48449,2020-06-02,511.0,3.0,2020-06-12,655.0,3.0,,,,8,32664,6098,10929,2682,5487
6897,2020-04-03,1,0,13105,2020-06-02,75.0,0.0,2020-06-12,84.0,0.0,,,,4,19288,5092,4726,2342,1912
6900,2020-04-03,1,0,13197,2020-06-02,59.0,2.0,2020-06-12,61.0,2.0,,,,0,8558,2190,1618,1515,577
6903,2020-04-03,1,0,13239,2020-06-02,12.0,1.0,2020-06-12,14.0,1.0,,,,0,2140,913,182,552,204
6906,2020-04-03,1,0,17083,2020-06-02,24.0,1.0,2020-06-12,28.0,1.0,,,,4,22215,5642,4003,6262,1782
6909,2020-04-03,1,0,17039,2020-06-02,4.0,0.0,2020-06-12,4.0,0.0,,,,0,16176,3995,4140,3770,2346
6912,2020-04-03,1,0,17049,2020-06-02,7.0,1.0,2020-06-12,8.0,1.0,,,,10,34164,8041,14631,2445,6681
6915,2020-04-03,1,0,13281,2020-06-02,24.0,1.0,2020-06-12,32.0,1.0,,,,0,11173,4566,2386,1289,1164
6918,2020-04-03,1,0,5117,2020-06-02,3.0,0.0,2020-06-12,6.0,0.0,,,,0,8309,2425,1790,1607,349
6921,2020-04-03,1,0,5073,2020-06-02,9.0,1.0,2020-06-12,10.0,1.0,,,,0,7051,2097,1346,1100,365
6927,2020-04-03,2,0,1067,2020-06-02,81.0,2.0,2020-06-12,97.0,2.0,,,,0,17110,4834,2821,3933,1360
6930,2020-04-03,1,0,1005,2020-06-02,176.0,1.0,2020-06-12,222.0,1.0,,,,5,26201,6150,6118,2355,2319
6933,2020-04-03,1,0,8103,2020-06-02,1.0,0.0,2020-06-12,1.0,0.0,,,,0,6557,1362,3015,281,632
6936,2020-04-03,1,0,8071,2020-06-02,5.0,0.0,2020-06-12,6.0,0.0,,,,0,14151,4307,5288,444,841
6939,2020-04-03,1,0,12037,2020-06-02,2.0,0.0,2020-06-12,2.0,0.0,,,,0,11675,3127,3710,492,715
6942,2020-04-03,1,0,6103,2020-06-02,6.0,1.0,2020-06-12,10.0,1.0,,,,8,63247,15876,15676,7103,3494
6945,2020-04-03,1,0,26095,2020-06-02,3.0,0.0,2020-06-12,3.0,0.0,,,,0,6406,1804,1811,250,605
6948,2020-04-03,1,0,23003,2020-06-02,10.0,1.0,2020-06-12,10.0,1.0,,,,12,68840,20453,28757,1112,664
6951,2020-04-03,1,0,23029,2020-06-02,1.0,0.0,2020-06-12,1.0,0.0,,,,0,31822,9959,11597,958,758
6954,2020-04-03,1,0,19115,2020-06-02,346.0,11.0,2020-06-12,355.0,11.0,,,,0,11238,2610,2908,2610,1072
6957,2020-04-03,1,0,19119,2020-06-02,24.0,0.0,2020-06-12,30.0,0.0,,,,0,11745,2710,3708,2200,994
6960,2020-04-03,1,0,19149,2020-06-02,135.0,2.0,2020-06-12,196.0,4.0,,,,0,25027,6126,8498,4271,2768
6963,2020-04-03,1,0,18121,2020-06-02,21.0,0.0,2020-06-12,25.0,0.0,,,,0,17062,4098,2907,3689,1080
6966,2020-04-03,1,0,20115,2020-06-02,7.0,1.0,2020-06-12,7.0,1.0,,,,0,12087,3564,3748,1936,573
6969,2020-04-03,1,0,20141,2020-06-02,2.0,0.0,2020-06-12,2.0,0.0,,,,0,3684,1175,1442,394,224
6972,2020-04-04,1,0,37185,2020-06-03,70.0,2.0,2020-06-12,125.0,2.0,,,,0,20190,6367,2849,3927,1807
6975,2020-04-04,1,0,39001,2020-06-03,10.0,1.0,2020-06-12,12.0,1.0,,,,0,27926,6379,5916,4101,1193
6978,2020-04-04,5,0,42131,2020-06-03,34.0,7.0,2020-06-12,36.0,7.0,,,,6,27760,7271,6849,5953,5773
6981,2020-04-04,1,0,42113,2020-06-03,3.0,0.0,2020-06-12,3.0,0.0,,,,0,6192,2237,1482,1117,675
6984,2020-04-04,1,0,40141,2020-06-03,23.0,1.0,2020-06-12,23.0,1.0,,,,0,7591,1985,2124,898,293
6987,2020-04-04,1,0,31031,2020-06-03,1.0,0.0,2020-06-12,1.0,0.0,,,,0,5792,1699,3056,183,437
6990,2020-04-04,1,0,30001,2020-06-03,1.0,0.0,2020-06-12,1.0,0.0,,,,0,9360,2739,4011,437,287
6993,2020-04-04,1,0,29147,2020-06-03,14.0,0.0,2020-06-12,15.0,0.0,,,,0,22744,4356,9456,1531,1728
6996,2020-04-04,1,0,37009,2020-06-03,36.0,0.0,2020-06-12,43.0,1.0,,,,0,26833,8552,7875,3574,1282
6999,2020-04-04,1,0,35027,2020-06-03,5.0,0.0,2020-06-12,5.0,0.0,,,,4,19497,6880,6595,1151,689
7002,2020-04-04,1,0,35028,2020-06-03,6.0,0.0,2020-06-12,6.0,0.0,,,,6,18031,4309,8278,581,8128
7008,2020-04-04,1,0,51037,2020-06-03,27.0,0.0,2020-06-12,30.0,0.0,,,,0,12176,3671,2115,2989,889
7011,2020-04-04,1,0,55071,2020-06-03,38.0,1.0,2020-06-12,42.0,1.0,,,,16,79680,20684,31151,9146,5631
7014,2020-04-04,1,0,56011,2020-06-03,5.0,0.0,2020-06-12,5.0,0.0,,,,0,7347,1964,2296,1366,507
7017,2020-04-04,1,0,55115,2020-06-03,51.0,0.0,2020-06-12,62.0,0.0,,,,0,41136,11054,11650,8380,3350
7020,2020-04-04,1,0,53069,2020-06-03,4.0,0.0,2020-06-12,4.0,0.0,,,,0,4105,1698,644,568,421
7023,2020-04-04,1,0,47161,2020-06-03,13.0,0.0,2020-06-12,14.0,0.0,,,,0,13248,3586,2212,2542,1119
7026,2020-04-04,1,0,48319,2020-06-03,32.0,0.0,2020-06-12,33.0,0.0,,,,0,4122,1351,1575,391,274
7029,2020-04-04,2,0,48233,2020-06-03,42.0,0.0,2020-06-12,45.0,0.0,,,,4,21704,4709,7755,1396,2044
7032,2020-04-04,2,0,48455,2020-06-03,15.0,0.0,2020-06-12,22.0,0.0,,,,0,14481,5058,2513,2253,637
7035,2020-04-04,1,0,48457,2020-06-03,12.0,0.0,2020-06-12,16.0,0.0,,,,0,21456,5960,3962,3046,1199
7038,2020-04-04,1,0,48003,2020-06-03,27.0,0.0,2020-06-12,27.0,0.0,,,,0,17577,2585,6273,1565,1518
7041,2020-04-04,1,0,48211,2020-06-03,1.0,0.0,2020-06-12,1.0,0.0,,,,0,4152,734,1572,229,1071
7044,2020-04-04,1,0,12065,2020-06-03,29.0,3.0,2020-06-12,31.0,4.0,,,,0,14085,4326,1822,3034,778
7047,2020-04-04,2,0,17103,2020-06-03,82.0,1.0,2020-06-12,88.0,1.0,,,,6,34670,8585,9192,6037,5060
7050,2020-04-04,2,0,17079,2020-06-03,46.0,7.0,2020-06-12,46.0,7.0,,,,0,9608,2496,2409,2195,830
7053,2020-04-04,1,0,17125,2020-06-03,18.0,0.0,2020-06-12,18.0,0.0,,,,0,13904,3948,3387,2684,1218
7056,2020-04-04,1,0,17149,2020-06-03,1.0,0.0,2020-06-12,2.0,0.0,,,,0,15930,4190,4472,2660,1039
7059,2020-04-04,1,0,13305,2020-06-03,22.0,0.0,2020-06-12,33.0,0.0,,,,12,29833,6149,7935,2352,1950
7062,2020-04-04,1,0,16029,2020-06-03,3.0,0.0,2020-06-12,4.0,0.0,,,,0,6862,1645,2759,312,896
7065,2020-04-04,1,0,5039,2020-06-03,3.0,0.0,2020-06-12,3.0,0.0,,,,0,7585,2206,1751,1219,1527
7068,2020-04-04,2,0,8091,2020-06-03,8.0,1.0,2020-06-12,8.0,1.0,,,,0,4653,1815,1515,671,707
7071,2020-04-04,1,0,12029,2020-06-03,55.0,2.0,2020-06-12,60.0,3.0,,,,0,16323,5078,3254,1462,693
7074,2020-04-04,1,0,27085,2020-06-03,37.0,0.0,2020-06-12,52.0,0.0,,,,6,35816,8587,12445,6242,4969
7077,2020-04-04,1,0,27119,2020-06-03,61.0,2.0,2020-06-12,67.0,2.0,,,,5,31564,7554,9743,6009,3423
7080,2020-04-04,1,0,19075,2020-06-03,20.0,0.0,2020-06-12,24.0,0.0,,,,0,12354,3350,2863,3214,1224
7083,2020-04-04,1,0,19089,2020-06-03,12.0,0.0,2020-06-12,12.0,0.0,,,,0,9321,2496,3247,1388,1112
7086,2020-04-04,1,0,19111,2020-06-03,28.0,0.0,2020-06-12,37.0,1.0,,,,10,34785,9123,12985,3367,5653
7089,2020-04-04,1,0,19129,2020-06-03,20.0,0.0,2020-06-12,22.0,0.0,,,,0,14933,3584,3116,3810,1192
7092,2020-04-04,1,0,18101,2020-06-03,12.0,0.0,2020-06-12,15.0,0.0,,,,0,10219,2501,2550,2090,5523
7095,2020-04-04,2,0,18161,2020-06-03,22.0,0.0,2020-06-12,26.0,0.0,,,,0,7225,1800,978,2368,558
7098,2020-04-04,1,0,21183,2020-06-03,171.0,0.0,2020-06-12,185.0,0.0,,,,4,24062,5824,5691,3089,2598
7101,2020-04-04,2,0,21193,2020-06-03,22.0,0.0,2020-06-12,23.0,0.0,,,,32,27329,6143,7547,1510,4245
7104,2020-04-04,1,0,20073,2020-06-03,9.0,0.0,2020-06-12,10.0,0.0,,,,0,6227,2057,1766,1038,304
7107,2020-04-04,1,0,20089,2020-06-03,4.0,0.0,2020-06-12,4.0,0.0,,,,0,2963,1107,898,511,196
7110,2020-04-04,1,0,21033,2020-06-03,12.0,0.0,2020-06-12,12.0,0.0,,,,0,12747,3148,3529,1768,1252
7113,2020-04-04,1,0,21053,2020-06-03,4.0,0.0,2020-06-12,5.0,0.0,,,,0,10208,2661,2741,788,1417
7116,2020-04-05,2,0,39111,2020-06-04,80.0,15.0,2020-06-12,83.0,15.0,,,,0,14239,4128,2938,2499,1990
7119,2020-04-05,1,0,37141,2020-06-04,91.0,1.0,2020-06-12,123.0,1.0,,,,0,57630,13694,8387,14471,4450
7122,2020-04-05,1,0,38029,2020-06-04,4.0,1.0,2020-06-12,4.0,1.0,,,,0,3389,1194,1320,220,140
7125,2020-04-05,1,0,42057,2020-06-04,16.0,1.0,2020-06-12,16.0,1.0,,,,0,14631,3928,3319,3167,2172
7128,2020-04-05,1,0,41055,2020-06-04,1.0,0.0,2020-06-12,1.0,0.0,,,,0,1635,536,521,200,316
7131,2020-04-05,1,0,31159,2020-06-04,29.0,1.0,2020-06-12,31.0,1.0,,,,0,17045,3968,4905,3457,1564
7134,2020-04-05,1,0,31097,2020-06-04,6.0,0.0,2020-06-12,6.0,0.0,,,,0,5200,1335,1246,787,728
7137,2020-04-05,1,0,31137,2020-06-04,20.0,0.0,2020-06-12,20.0,0.0,,,,0,9163,2410,3636,889,1313
7140,2020-04-05,1,0,55037,2020-06-04,2.0,0.0,2020-06-12,2.0,0.0,,,,0,4354,1446,730,1162,414
7143,2020-04-05,1,0,47077,2020-06-04,15.0,0.0,2020-06-12,17.0,0.0,,,,0,27889,6460,6876,4107,2367
7146,2020-04-05,1,0,48007,2020-06-04,5.0,0.0,2020-06-12,6.0,0.0,,,,0,24832,8314,5905,3223,1147
7149,2020-04-05,1,0,13079,2020-06-04,28.0,0.0,2020-06-12,31.0,0.0,,,,0,12385,2798,1125,3694,611
7152,2020-04-05,1,0,17059,2020-06-04,2.0,0.0,2020-06-12,2.0,0.0,,,,0,5226,1526,1009,1206,615
7155,2020-04-05,3,0,17007,2020-06-04,488.0,17.0,2020-06-12,518.0,18.0,,,,0,53638,10544,7678,16741,9559
7158,2020-04-05,1,0,17013,2020-06-04,1.0,0.0,2020-06-12,1.0,0.0,,,,0,4897,1471,855,1327,220
7161,2020-04-05,1,0,5107,2020-06-04,25.0,1.0,2020-06-12,32.0,1.0,,,,6,19518,4632,5385,1436,888
7164,2020-04-05,1,0,5149,2020-06-04,192.0,2.0,2020-06-12,275.0,2.0,,,,0,21601,4891,4225,4161,2028
7167,2020-04-05,2,0,18027,2020-06-04,101.0,18.0,2020-06-12,119.0,18.0,,,,5,32777,6611,9661,4429,2827
7170,2020-04-05,1,0,28131,2020-06-04,32.0,0.0,2020-06-12,34.0,0.0,,,,0,17981,3849,3576,3305,1455
7173,2020-04-05,1,0,27055,2020-06-04,2.0,0.0,2020-06-12,5.0,0.0,,,,0,18709,5202,4333,5331,1558
7176,2020-04-05,1,0,27117,2020-06-04,12.0,0.0,2020-06-12,15.0,0.0,,,,0,9229,2504,3532,978,1104
7179,2020-04-05,1,0,19079,2020-06-04,62.0,0.0,2020-06-12,112.0,0.0,,,,0,15201,4022,5067,2296,1587
7182,2020-04-05,1,0,19039,2020-06-04,67.0,0.0,2020-06-12,86.0,1.0,,,,0,9267,2256,3084,1348,1300
7185,2020-04-05,3,0,21149,2020-06-04,23.0,0.0,2020-06-12,25.0,0.0,,,,0,9361,2342,1586,2239,777
7188,2020-04-05,1,0,21171,2020-06-04,25.0,0.0,2020-06-12,27.0,0.0,,,,0,10645,2575,2561,1322,646
7191,2020-04-05,1,0,21133,2020-06-04,5.0,0.0,2020-06-12,4.0,0.0,,,,6,23011,5498,5027,2063,997
7194,2020-04-05,1,0,21089,2020-06-04,14.0,0.0,2020-06-12,14.0,0.0,,,,0,36012,9521,5119,8126,3395
7197,2020-04-05,1,0,21115,2020-06-04,5.0,0.0,2020-06-12,5.0,0.0,,,,6,23064,5441,3782,3052,2068
7200,2020-04-05,1,0,21131,2020-06-04,6.0,0.0,2020-06-12,6.0,0.0,,,,0,10648,2421,1491,1250,379
7203,2020-04-05,1,0,21195,2020-06-04,32.0,2.0,2020-06-12,38.0,2.0,,,,76,61586,14290,17306,3177,6100
7206,2020-04-05,1,0,20157,2020-06-04,4.0,0.0,2020-06-12,4.0,0.0,,,,0,4705,1745,1925,513,336
7209,2020-04-05,2,0,20061,2020-06-04,22.0,1.0,2020-06-12,26.0,1.0,,,,6,35796,3964,14260,3136,9717
7212,2020-04-05,1,0,21043,2020-06-04,14.0,0.0,2020-06-12,17.0,0.0,,,,0,27385,6600,5022,4812,1805
7215,2020-04-05,1,0,20197,2020-06-04,31.0,0.0,2020-06-12,31.0,0.0,,,,0,6918,1733,996,2284,668
7218,2020-04-05,3,0,21001,2020-06-04,97.0,19.0,2020-06-12,101.0,19.0,,,,0,19304,4558,4410,3095,1094
7221,2020-04-06,1,0,39145,2020-06-05,18.0,0.0,2020-06-12,19.0,0.0,,,,16,76871,17977,20282,6748,4630
7224,2020-04-06,1,0,39115,2020-06-05,5.0,0.0,2020-06-12,6.0,0.0,,,,0,14773,4162,2671,2892,678
