,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in
1559,2020-03-26,1,0,2020-05-25,96,15,42115,4,41716,11975,9513,9128,3212
1560,2020-03-26,1,0,2020-05-25,4,0,48255,0,15051,2900,3957,1197,4162
1561,2020-03-26,1,0,2020-05-25,17,1,48239,0,14756,3317,3342,2770,2377
1562,2020-03-26,2,0,2020-05-25,151,10,48397,6,90414,14954,15163,25311,14903
1563,2020-03-26,1,0,2020-05-25,257,17,48347,27,65411,11946,22319,4708,3579
1564,2020-03-26,1,0,2020-05-25,3,1,48317,0,5547,899,1207,1113,1220
1565,2020-03-26,1,0,2020-05-25,3,0,47171,0,17830,5164,3536,2838,2296
1566,2020-03-26,1,0,2020-05-25,175,2,48005,29,87700,18271,31162,4142,5489
1567,2020-03-26,1,0,2020-05-25,25,0,47121,0,11830,3343,1096,2687,835
1568,2020-03-26,2,0,2020-05-25,37,3,48057,6,21821,4869,6977,2292,5302
1569,2020-03-26,1,0,2020-05-25,7,1,30053,0,19249,7031,6207,466,386
1570,2020-03-26,1,0,2020-05-25,128,5,13037,0,6503,1362,1428,576,583
1571,2020-03-26,1,0,2020-05-25,36,2,13143,0,28722,6357,4799,6031,4021
1572,2020-03-26,1,0,2020-05-25,39,1,13119,8,22328,5691,4227,3568,3936
1573,2020-03-26,1,0,2020-05-25,45,1,12133,0,24472,5555,4344,3852,2635
1574,2020-03-26,1,0,2020-05-25,2,0,16037,0,4141,1641,1406,218,117
1575,2020-03-26,2,0,2020-05-25,67,4,17179,8,134695,31973,36848,27090,19530
1576,2020-03-26,1,0,2020-05-25,12,0,17055,0,39302,10199,7775,7377,2507
1577,2020-03-26,1,0,2020-05-25,63,5,13189,0,21488,4855,4145,4008,3317
1578,2020-03-26,1,0,2020-05-25,50,4,13279,8,27160,5815,8194,2400,4463
1579,2020-03-26,1,0,2020-05-25,13,0,5017,0,11008,2835,2551,1174,1117
1580,2020-03-26,2,0,2020-05-25,319,37,4015,80,204691,73559,52567,12766,2822
1581,2020-03-26,2,0,2020-05-25,51,2,4012,3,20477,9183,5590,709,1180
1582,2020-03-26,2,0,2020-05-25,26,0,5121,2,17514,4836,4279,2267,1035
1583,2020-03-26,4,0,2020-05-25,46,0,5085,0,71568,12771,12000,20262,4567
1584,2020-03-26,2,0,2020-05-25,17,0,5061,0,13472,3157,4374,1045,2990
1585,2020-03-26,1,0,2020-05-25,226,3,1049,12,71194,15782,19719,7614,4211
1586,2020-03-26,1,0,2020-05-25,60,2,1041,0,13866,3371,2918,2615,1018
1587,2020-03-26,2,0,2020-05-25,34,1,1037,0,10955,3145,704,2998,715
1588,2020-03-26,2,0,2020-05-25,133,3,1011,0,10478,2371,2447,1401,840
1589,2020-03-26,1,0,2020-05-25,144,4,1023,0,13188,3759,2606,1624,871
1590,2020-03-26,1,0,2020-05-25,141,6,1091,5,19743,5124,4632,2128,1741
1591,2020-03-26,1,0,2020-05-25,193,10,1085,0,10362,2481,1105,2224,1274
1592,2020-03-26,1,0,2020-05-25,26,3,8063,0,7846,1873,3218,154,455
1593,2020-03-26,1,0,2020-05-25,32,0,8121,0,4809,1285,1392,733,210
1594,2020-03-26,2,0,2020-05-25,16,0,8105,0,11430,2857,3325,1604,810
1595,2020-03-26,1,1,2020-05-25,5,1,26053,5,15577,5016,4393,1252,1173
1596,2020-03-26,1,0,2020-05-25,16,1,26113,0,14982,4031,3036,2914,1300
1597,2020-03-26,1,1,2020-05-25,19,2,26107,4,43181,10289,11818,5329,4369
1598,2020-03-26,2,0,2020-05-25,143,3,26067,2,64147,12876,12133,14018,5615
1599,2020-03-26,1,0,2020-05-25,36,1,23007,5,30177,8571,10832,3200,2522
1600,2020-03-26,1,0,2020-05-25,50,3,22113,6,59841,11580,12695,11822,3557
1601,2020-03-26,1,0,2020-05-25,84,2,26127,0,26317,7218,5835,4296,2072
1602,2020-03-26,3,0,2020-05-25,680,56,28075,51,78221,17686,29158,3618,8188
1603,2020-03-26,2,0,2020-05-25,24,0,28119,0,7537,1751,1008,1246,345
1604,2020-03-26,1,0,2020-05-25,20,0,26129,10,20979,6773,5693,1802,1811
1605,2020-03-26,1,0,2020-05-25,15,0,28009,0,8306,2049,751,2184,347
1606,2020-03-26,1,0,2020-05-25,235,24,26155,7,68617,16363,13793,15278,4827
1607,2020-03-26,1,0,2020-05-25,468,1,27067,8,42577,10445,18527,2985,4035
1608,2020-03-26,1,0,2020-05-25,11,3,27167,0,6398,1726,1304,1958,1400
1609,2020-03-26,1,0,2020-05-25,12,0,27143,0,14888,3491,3642,4090,1478
1610,2020-03-26,1,0,2020-05-25,30,3,19043,0,17711,5374,5710,3107,1890
1611,2020-03-26,1,0,2020-05-25,12,3,19007,3,12547,3759,4339,1325,962
1612,2020-03-26,1,0,2020-05-25,56,1,19057,12,39876,10621,15916,2624,5915
1613,2020-03-26,1,0,2020-05-25,13,1,18171,0,8269,2214,1397,2498,859
1614,2020-03-26,1,0,2020-05-25,10,0,19145,2,15393,4507,5670,1319,1957
1615,2020-03-26,1,0,2020-05-25,24,0,19133,0,8865,2842,2555,1522,605
1616,2020-03-26,1,0,2020-05-25,85,7,19123,0,22301,5458,6675,3976,1943
1617,2020-03-26,1,0,2020-05-25,18,2,18045,0,16620,4359,3690,3638,2070
1618,2020-03-26,1,0,2020-05-25,17,0,18129,0,25599,6134,5471,6503,3856
1619,2020-03-26,1,0,2020-05-25,126,24,18117,0,19623,4677,5559,2668,2019
1620,2020-03-26,1,0,2020-05-25,64,1,18099,7,46752,10866,13518,7456,5934
1621,2020-03-26,1,0,2020-05-25,33,0,21233,0,13180,3120,2355,2739,1836
1622,2020-03-26,1,0,2020-05-25,10,0,21225,0,14915,3262,4529,1410,1841
1623,2020-03-26,4,0,2020-05-25,190,28,22037,0,19553,4704,2785,4213,1793
1624,2020-03-26,1,0,2020-05-25,186,22,22077,0,22271,5833,4806,3978,1197
1625,2020-03-26,1,0,2020-05-25,69,0,22065,0,11616,2251,2868,1023,554
1626,2020-03-26,1,0,2020-05-25,47,0,22059,0,14930,3353,3503,1711,1234
1627,2020-03-26,1,0,2020-05-25,12,0,21167,4,21378,5365,4956,4205,2422
1628,2020-03-26,2,0,2020-05-25,401,11,21015,18,127682,22880,34995,26739,46380
1629,2020-03-26,1,0,2020-05-25,6,1,20191,0,23336,5525,5922,4702,1924
1630,2020-03-26,1,0,2020-05-25,22,0,20087,0,18856,4716,2878,6269,1441
1631,2020-03-26,1,0,2020-05-25,8,0,21161,5,17167,4041,4951,2094,3890
1632,2020-03-26,1,0,2020-05-25,220,29,21107,19,45985,11048,14940,4138,3636
1633,2020-03-27,2,0,2020-05-26,35,0,39051,7,42296,9768,11287,9198,6746
1634,2020-03-27,3,0,2020-05-26,66,2,37079,0,21059,4490,2770,5065,2525
1635,2020-03-27,1,0,2020-05-26,40,2,39149,7,48902,10525,16605,6731,11058
1636,2020-03-27,1,0,2020-05-26,168,1,37171,10,72315,18749,20957,8645,8666
1637,2020-03-27,1,0,2020-05-26,38,1,37145,6,39240,9982,8964,7274,2622
1638,2020-03-27,1,0,2020-05-26,12,0,41049,0,11153,2515,3427,1273,1865
1639,2020-03-27,1,0,2020-05-26,177,3,42097,6,93038,24903,20891,19439,9945
1640,2020-03-27,1,0,2020-05-26,25,0,40023,0,14979,3990,3862,1396,1169
1641,2020-03-27,1,0,2020-05-26,5,1,40077,0,10621,2798,2571,1397,1093
1642,2020-03-27,1,0,2020-05-26,29,1,40021,30,48404,10095,14087,5011,2697
1643,2020-03-27,1,0,2020-05-26,150,10,40015,0,29437,6475,7125,3849,1551
1644,2020-03-27,1,0,2020-05-26,16,0,41009,0,50207,13196,8480,11303,2379
1645,2020-03-27,2,0,2020-05-26,40,3,40121,15,44673,11478,15850,2234,3033
1646,2020-03-27,1,0,2020-05-26,9,0,29009,0,35398,9615,10110,3741,5623
1647,2020-03-27,1,0,2020-05-26,8,0,30067,4,16001,4577,6233,1435,645
1648,2020-03-27,1,0,2020-05-26,5,0,30047,0,29518,8372,9554,1992,866
1649,2020-03-27,1,0,2020-05-26,11,0,29229,0,18304,4787,3588,2730,1381
1650,2020-03-27,1,0,2020-05-26,18,0,29177,0,22859,5551,3469,6464,1225
1651,2020-03-27,2,0,2020-05-26,640,2,29021,21,89425,18624,36769,4820,14026
1652,2020-03-27,1,0,2020-05-26,3,0,29005,0,5335,1721,1914,730,231
1653,2020-03-27,1,0,2020-05-26,70,1,29159,9,42309,9293,15786,2834,4256
1654,2020-03-27,2,0,2020-05-26,81,1,29113,4,54800,9951,9077,14272,3080
1655,2020-03-27,1,0,2020-05-26,5,0,29041,0,7586,2288,1683,1615,518
1656,2020-03-27,1,0,2020-05-26,74,1,35061,0,75845,17086,14802,12729,2791
1657,2020-03-27,1,0,2020-05-26,36,0,35041,0,19313,3425,5965,2197,999
1660,2020-03-27,1,0,2020-05-26,9,0,49047,4,36343,4899,13591,1601,2165
1661,2020-03-27,1,0,2020-05-26,14,1,48489,0,21839,3957,3246,2080,1264
1662,2020-03-27,1,0,2020-05-26,6,0,48463,6,27015,6046,9075,1388,1442
1663,2020-03-27,1,0,2020-05-26,4,1,48503,0,18166,4758,7034,1172,1121
1665,2020-03-27,1,0,2020-05-26,32,2,55075,10,40712,12297,13996,4622,6101
1666,2020-03-27,1,1,2020-05-26,2,1,55051,0,5748,2170,1280,1255,684
1667,2020-03-27,2,0,2020-05-26,14,4,55103,4,17626,5148,5247,2927,1622
1668,2020-03-27,1,0,2020-05-26,32,2,56043,0,8253,2206,3376,376,554
1669,2020-03-27,1,0,2020-05-26,5,0,56015,0,13479,3710,4947,1073,447
1670,2020-03-27,1,0,2020-05-26,26,1,55135,4,51651,13904,16016,9144,6323
1671,2020-03-27,1,0,2020-05-26,3,0,53059,0,11498,3238,2113,2417,485
1672,2020-03-27,1,0,2020-05-26,5,0,54073,0,7527,1842,1348,1528,1514
1673,2020-03-27,1,0,2020-05-26,18,0,54029,10,29921,8634,8013,6058,3762
1674,2020-03-27,1,0,2020-05-26,9,0,54025,12,35523,10528,11721,2234,3585
1675,2020-03-27,1,0,2020-05-26,86,0,46127,0,14929,3448,3462,3979,5019
1676,2020-03-27,1,0,2020-05-26,20,0,46121,0,10016,1102,2523,303,506
1677,2020-03-27,2,0,2020-05-26,9,0,46081,5,25018,6595,10006,2538,2325
1678,2020-03-27,1,0,2020-05-26,1,0,46049,0,2327,716,994,157,158
1679,2020-03-27,1,0,2020-05-26,22,0,46003,0,2739,732,879,458,368
1680,2020-03-27,2,0,2020-05-26,26,3,48221,12,55418,17518,13189,8563,4673
1681,2020-03-27,1,0,2020-05-26,230,24,48203,0,66606,14535,15880,12116,7490
1682,2020-03-27,1,0,2020-05-26,324,5,48441,110,135371,25874,58997,3975,7001
1683,2020-03-27,2,0,2020-05-26,24,0,48427,0,63420,9636,15371,4896,1839
1684,2020-03-27,1,0,2020-05-26,183,6,48419,0,25689,5778,7287,2766,1555
1685,2020-03-27,3,0,2020-05-26,652,6,48381,0,130552,25788,27052,37010,11441
1686,2020-03-27,1,0,2020-05-26,45,2,48349,9,48239,10925,14878,4635,3466
1687,2020-03-27,1,0,2020-05-26,9,1,48337,0,19406,5647,5443,2659,1201
1688,2020-03-27,1,0,2020-05-26,30,1,47159,2,19279,4324,4131,3824,1559
1689,2020-03-27,1,0,2020-05-26,42,2,48073,0,51594,11992,12975,6491,3141
1690,2020-03-27,1,0,2020-05-26,7,0,28125,0,4631,994,1007,514,388
1691,2020-03-27,1,0,2020-05-26,30,0,13053,0,11096,645,4754,1801,10231
1692,2020-03-27,1,0,2020-05-26,26,0,13147,0,25535,7015,5052,4484,1992
1693,2020-03-27,1,0,2020-05-26,506,19,13137,4,43878,10665,10355,6233,5498
1694,2020-03-27,1,0,2020-05-26,30,0,12075,0,39713,12422,6744,7153,2540
1695,2020-03-27,1,0,2020-05-26,165,18,12121,0,43814,11617,9771,5506,3259
1696,2020-03-27,1,0,2020-05-26,131,4,17075,0,28457,8008,8436,4951,1818
1697,2020-03-27,1,0,2020-05-26,67,0,17073,3,49649,12932,12260,11046,2885
1698,2020-03-27,1,0,2020-05-26,15,1,17011,9,33619,9368,9557,6431,3592
1699,2020-03-27,1,0,2020-05-26,17,0,16045,0,16850,4887,3161,2426,714
1700,2020-03-27,2,0,2020-05-26,279,33,13293,28,26241,6294,6236,3257,2254
1701,2020-03-27,1,0,2020-05-26,8,0,5005,17,41093,15979,12543,2256,2926
1702,2020-03-27,2,0,2020-05-26,75,0,1133,4,23968,6575,5254,3141,2762
1703,2020-03-27,1,0,2020-05-26,45,3,1053,14,37621,8677,9016,3041,3392
1704,2020-03-27,2,0,2020-05-26,71,1,1039,13,37519,10290,11014,2947,1889
1705,2020-03-27,1,0,2020-05-26,91,4,1063,0,8533,2352,1085,1297,798
1706,2020-03-27,1,0,2020-05-26,124,7,1111,0,22530,6129,4724,3681,906
1707,2020-03-27,1,0,2020-05-26,3,0,8073,0,5520,1200,1304,169,882
1708,2020-03-27,1,0,2020-05-26,3,0,8023,0,3628,1272,890,339,109
1709,2020-03-27,1,0,2020-05-26,688,2,6031,22,150183,20569,41634,11978,12495
1710,2020-03-27,1,0,2020-05-26,5,0,6011,0,21479,4027,6624,1946,2340
1711,2020-03-27,1,0,2020-05-26,58,2,8003,6,16345,2952,5493,702,2847
1712,2020-03-27,1,0,2020-05-26,92,2,18015,0,19994,5056,3183,5842,2314
1713,2020-03-27,1,0,2020-05-26,58,5,26039,6,13821,4436,3032,2093,1490
1714,2020-03-27,1,0,2020-05-26,78,2,26027,0,51397,13966,8101,13923,4251
1715,2020-03-27,1,0,2020-05-26,42,1,26063,4,31750,10169,11761,1836,2429
1716,2020-03-27,1,0,2020-05-26,71,6,26057,0,41319,9162,10374,5279,4820
1717,2020-03-27,1,0,2020-05-26,205,12,22125,0,15376,3049,2807,2145,2349
1718,2020-03-27,1,0,2020-05-26,132,10,28069,0,10082,2367,1597,1869,2029
1719,2020-03-27,1,0,2020-05-26,41,0,28063,0,7463,1641,820,944,744
1720,2020-03-27,1,0,2020-05-26,539,33,28099,0,29437,5993,8801,3072,3179
1721,2020-03-27,1,0,2020-05-26,12,0,27007,10,45847,9482,17021,3184,3549
1722,2020-03-27,1,0,2020-05-26,13,0,27043,4,13966,4173,5019,2006,1386
1723,2020-03-27,1,0,2020-05-26,5,1,27087,0,5500,1271,1498,671,1078
1724,2020-03-27,1,0,2020-05-26,5,0,27081,0,5724,1776,1736,1191,478
1725,2020-03-27,1,0,2020-05-26,9,0,19059,3,17000,5604,6902,1881,2260
1726,2020-03-27,1,0,2020-05-26,60,1,19045,10,47587,12082,17277,5727,5875
1727,2020-03-27,1,0,2020-05-26,15,0,19023,0,14822,4297,3138,4150,1234
1728,2020-03-27,1,0,2020-05-26,40,2,18183,0,33481,8060,7662,8620,4836
1729,2020-03-27,1,0,2020-05-26,13,0,19083,0,17239,4835,6264,1949,1712
1730,2020-03-27,1,0,2020-05-26,28,1,19187,8,36945,8966,14258,2065,3752
1731,2020-03-27,1,0,2020-05-26,6,0,19137,8,10239,2863,3519,1008,1101
1732,2020-03-27,1,0,2020-05-26,875,13,19127,0,40476,9549,15521,3475,3398
1733,2020-03-27,1,0,2020-05-26,33,0,19095,0,16231,3976,5476,3175,3348
1734,2020-03-27,1,0,2020-05-26,124,0,19197,0,12864,3778,4586,1294,1559
1735,2020-03-27,1,0,2020-05-26,26,2,18069,0,36520,8144,11199,6338,4315
1736,2020-03-27,1,0,2020-05-26,164,9,18065,10,48649,12162,10169,9105,3403
1737,2020-03-27,1,0,2020-05-26,47,1,18049,4,20296,5248,5071,3847,1827
1738,2020-03-27,1,0,2020-05-26,223,2,18023,0,32455,7149,8451,6163,3457
1739,2020-03-27,1,0,2020-05-26,96,2,18085,14,78720,16785,28075,8749,9019
1740,2020-03-27,1,0,2020-05-26,64,3,18135,0,25203,6468,5846,5231,2300
1741,2020-03-27,2,0,2020-05-26,61,2,18087,0,38720,7291,9260,6087,5294
1742,2020-03-27,3,0,2020-05-26,26,0,21239,0,25817,6129,5196,7296,4893
1743,2020-03-27,1,0,2020-05-26,4,0,20143,0,5957,1490,1307,1636,325
1744,2020-03-27,1,0,2020-05-26,7,0,20139,0,15894,4124,2682,4432,701
1745,2020-03-27,1,0,2020-05-26,27,0,20113,7,28792,7540,12598,2646,3789
1746,2020-03-27,1,0,2020-05-26,5,1,20027,0,8203,2413,3120,1086,760
1747,2020-03-27,1,0,2020-05-26,15,2,20079,6,34683,8619,10989,5209,4060
1748,2020-03-27,1,0,2020-05-26,1,0,20063,0,2632,882,1138,205,354
1749,2020-03-27,1,0,2020-05-26,50,8,20031,0,8328,2233,3057,1028,1644
1750,2020-03-27,1,0,2020-05-26,7,0,21123,0,14102,3193,2142,3487,1241
1751,2020-03-27,2,0,2020-05-26,152,11,21037,21,91804,19251,16245,28797,13906
1752,2020-03-27,2,0,2020-05-26,105,4,21029,0,78622,16484,11597,24963,10400
1753,2020-03-28,1,0,2020-05-27,6,0,39131,0,28291,6786,5751,3947,4502
1754,2020-03-28,1,0,2020-05-27,94,12,39123,4,40769,12744,9849,9262,5119
1755,2020-03-28,1,0,2020-05-27,64,3,39011,6,45778,10738,12677,9705,7663
1756,2020-03-28,2,0,2020-05-27,35,4,37149,6,20434,7657,3946,4180,1875
1757,2020-03-28,1,0,2020-05-27,23,2,37143,0,13506,4652,1792,3045,889
1758,2020-03-28,1,0,2020-05-27,6,0,39161,5,28262,6946,7859,4978,3309
1759,2020-03-28,2,0,2020-05-27,201,32,39003,62,104157,24080,37674,8913,15124
1760,2020-03-28,1,0,2020-05-27,2,0,38085,0,4420,542,1172,100,622
1761,2020-03-28,2,0,2020-05-27,39,0,38061,0,9986,1616,3880,641,3150
1762,2020-03-28,2,0,2020-05-27,7,0,38055,0,9607,2983,3152,1346,1385
1763,2020-03-28,1,0,2020-05-27,1,0,38023,0,2378,830,1096,144,394
1764,2020-03-28,2,0,2020-05-27,4,0,38003,0,10971,3118,4870,889,579
1765,2020-03-28,1,0,2020-05-27,25,2,42031,7,38747,9831,11471,5242,3226
1766,2020-03-28,1,0,2020-05-27,2,0,42023,0,4754,1626,1776,418,469
1767,2020-03-28,1,0,2020-05-27,39,1,42109,0,40570,9628,11846,6993,6141
1768,2020-03-28,1,0,2020-05-27,53,1,42099,0,45878,11279,7395,15211,2783
1769,2020-03-28,1,0,2020-05-27,12,1,42083,5,42070,10418,14216,3809,2816
1770,2020-03-28,1,0,2020-05-27,228,2,42061,7,45686,11826,11493,6690,3525
1771,2020-03-28,1,0,2020-05-27,14,1,40079,4,49860,11673,11918,6152,2250
1772,2020-03-28,1,0,2020-05-27,23,0,40105,0,10448,2710,1762,2418,636
1773,2020-03-28,1,0,2020-05-27,13,0,31073,0,2019,614,557,515,165
1774,2020-03-28,1,0,2020-05-27,26,0,29219,0,33554,8041,5270,9382,2738
1775,2020-03-28,1,0,2020-05-27,547,1,31141,5,32875,7783,14919,2422,4323
1776,2020-03-28,1,0,2020-05-27,78,4,32013,3,17088,3163,7312,899,1043
1777,2020-03-28,1,0,2020-05-27,7,0,29181,0,13807,3623,3124,2108,305
1778,2020-03-28,1,0,2020-05-27,11,0,36097,0,18112,4831,3906,4082,1841
1779,2020-03-28,1,0,2020-05-27,190,9,37065,15,54032,13212,10840,9866,6780
1780,2020-03-28,1,0,2020-05-27,82,2,36009,0,78175,19443,23231,10322,7401
1781,2020-03-28,1,0,2020-05-27,10,0,51103,0,10848,4693,3266,1337,1976
1783,2020-03-28,2,0,2020-05-27,23,1,51133,0,12254,5416,2286,2600,777
1784,2020-03-28,1,0,2020-05-27,35,1,51127,0,20523,4832,2433,7391,1942
1785,2020-03-28,1,0,2020-05-27,70,1,51121,22,97692,16371,36632,7846,13662
1786,2020-03-28,1,0,2020-05-27,29,0,51145,0,28364,6652,3876,9074,3269
1787,2020-03-28,1,0,2020-05-27,272,5,49037,1,15193,2833,4188,705,949
1788,2020-03-28,1,0,2020-05-27,3,0,49017,0,5020,1314,1691,254,261
1789,2020-03-28,5,0,2020-05-27,196,23,48477,5,34667,9303,11832,2474,4405
1790,2020-03-28,1,0,2020-05-27,8,0,55085,20,35352,11792,13061,3208,3918
1791,2020-03-28,1,0,2020-05-27,3,0,56035,0,10037,2292,4911,413,1358
1792,2020-03-28,1,0,2020-05-27,24,0,56009,0,14166,2972,5697,1474,1469
1793,2020-03-28,1,0,2020-05-27,16,2,42117,6,41550,11363,13815,4132,3427
1794,2020-03-28,1,0,2020-05-27,19,1,47019,8,56500,15434,10127,12774,2468
1795,2020-03-28,2,0,2020-05-27,608,1,47007,0,14413,3372,2149,2529,812
1796,2020-03-28,1,0,2020-05-27,51,0,46135,10,22660,5565,10037,1234,2614
1797,2020-03-28,2,0,2020-05-27,4,0,46067,0,7277,2187,2669,1034,527
1798,2020-03-28,1,0,2020-05-27,4,0,46057,0,5911,1301,1595,1225,564
1799,2020-03-28,1,0,2020-05-27,1,0,46039,0,4282,1232,1503,745,514
1800,2020-03-28,1,0,2020-05-27,15,0,47091,0,17846,5169,4001,1927,625
1801,2020-03-28,1,0,2020-05-27,192,0,47069,0,25784,6150,5097,3110,1972
1802,2020-03-28,2,0,2020-05-27,60,3,45059,8,66508,16065,15125,11607,6968
1803,2020-03-28,1,0,2020-05-27,16,0,48279,0,13368,2865,4167,1431,911
1804,2020-03-28,1,0,2020-05-27,6,1,48305,0,5785,1293,1178,1163,380
1805,2020-03-28,1,0,2020-05-27,26,0,47183,6,33776,8009,9304,4701,2075
1806,2020-03-28,1,0,2020-05-27,4,0,47173,0,19176,4587,2194,4456,644
1807,2020-03-28,1,0,2020-05-27,1392,4,47169,0,8773,1811,1176,2195,822
1808,2020-03-28,1,0,2020-05-27,17,0,47129,0,21639,5004,2307,4418,905
1809,2020-03-28,1,0,2020-05-27,52,0,48055,0,40544,7589,6696,9775,2984
1810,2020-03-28,1,0,2020-05-27,22,0,48051,0,17596,4934,3245,3825,1402
1811,2020-03-28,1,0,2020-05-27,19,1,13165,0,8929,2049,1718,1267,375
1812,2020-03-28,2,0,2020-05-27,83,1,13213,0,39444,7520,6913,8835,3954
1813,2020-03-28,1,0,2020-05-27,339,12,12051,3,39064,6808,10954,3551,3612
1814,2020-03-28,1,0,2020-05-27,54,2,13031,24,73742,11463,23448,7136,5236
1815,2020-03-28,1,0,2020-05-27,189,19,17115,65,107587,27263,43104,4834,10648
1816,2020-03-28,1,0,2020-05-27,20,3,17051,4,21980,5172,5274,3519,1935
1817,2020-03-28,1,0,2020-05-27,14,2,17015,0,14704,4653,3827,2946,1297
1818,2020-03-28,1,0,2020-05-27,24,1,18025,0,10598,2693,1736,2490,540
1819,2020-03-28,1,0,2020-05-27,54,2,13231,0,17919,3658,1698,5523,1274
1820,2020-03-28,2,0,2020-05-27,242,12,13297,7,88695,17821,14706,21986,7813
1821,2020-03-28,1,0,2020-05-27,9,0,13309,0,7952,1550,645,682,814
1822,2020-03-28,1,0,2020-05-27,33,0,16063,0,5296,973,1073,1113,363
1823,2020-03-28,1,0,2020-05-27,33,0,16019,35,110404,20000,40597,5796,11243
1824,2020-03-28,1,0,2020-05-27,25,2,4007,8,53145,18752,14829,2594,3112
1825,2020-03-28,1,0,2020-05-27,38,0,5071,8,26155,5619,8144,2024,2088
1826,2020-03-28,1,0,2020-05-27,34,2,1099,8,21745,5536,5193,1310,1307
1827,2020-03-28,2,0,2020-05-27,7,0,8081,0,13056,2777,4830,1413,635
1828,2020-03-28,1,0,2020-05-27,13,0,6021,0,27935,6019,6784,3276,2155
1829,2020-03-28,1,0,2020-05-27,12,0,8009,0,3581,1178,1528,121,122
1830,2020-03-28,1,0,2020-05-27,11,0,26133,4,23221,6243,4881,3762,2729
1831,2020-03-28,1,0,2020-05-27,141,1,28031,0,19172,4312,2870,3710,2288
1832,2020-03-28,1,0,2020-05-27,135,17,28023,0,16089,4038,3004,3194,860
1833,2020-03-28,1,0,2020-05-27,3,0,27029,0,8824,2327,2119,1430,863
1834,2020-03-28,1,0,2020-05-27,56,1,28005,0,12574,3755,1790,2687,458
1835,2020-03-28,1,0,2020-05-27,57,0,19015,3,26381,6491,6976,6108,3422
1836,2020-03-28,1,0,2020-05-27,14,0,19107,0,10223,2899,2507,2326,568
1837,2020-03-28,1,0,2020-05-27,49,0,19173,0,6214,1749,1645,1360,596
1838,2020-03-28,1,0,2020-05-27,228,8,18181,0,24279,6402,6546,4653,3060
1839,2020-03-28,1,0,2020-05-27,34,0,19165,0,11772,3381,4462,1623,1805
1840,2020-03-28,1,0,2020-05-27,73,2,18169,0,31848,8461,10787,3777,3117
1841,2020-03-28,1,0,2020-05-27,11,0,18165,6,15644,4085,2579,4011,2406
1842,2020-03-28,1,0,2020-05-27,20,0,18155,0,10617,2474,1641,2620,813
1843,2020-03-28,1,0,2020-05-27,75,11,18111,0,14056,3390,2270,3797,1265
1844,2020-03-28,2,0,2020-05-27,6,0,21229,0,11999,2857,2639,2646,1245
1845,2020-03-28,1,0,2020-05-27,138,4,21211,4,45831,9425,10454,9870,5994
1846,2020-03-28,1,0,2020-05-27,3,0,21181,0,7061,1716,1031,1797,331
1847,2020-03-28,4,0,2020-05-27,310,10,22041,6,20388,4672,4774,2031,909
1848,2020-03-28,1,0,2020-05-27,115,0,22035,0,7318,1369,1472,400,412
1849,2020-03-28,1,0,2020-05-27,7,0,20121,0,32976,7544,5785,9931,2919
1850,2020-03-28,1,0,2020-05-27,23,0,21021,22,29773,7324,8328,3544,7029
1851,2020-03-28,1,0,2020-05-27,39,4,21081,0,24800,4489,3149,6635,2199
1852,2020-03-28,1,0,2020-05-27,18,0,21071,16,37447,8825,7037,4296,3817
1853,2020-03-28,1,0,2020-05-27,11,0,21023,0,8330,1834,1141,2297,357
1854,2020-03-28,1,0,2020-05-27,226,6,21031,0,12735,3036,2698,2226,700
1855,2020-03-28,2,0,2020-05-27,17,2,21027,0,19991,5162,4051,3455,563
1856,2020-03-28,1,0,2020-05-27,7,0,21041,0,10695,2153,3020,1197,4129
1857,2020-03-29,1,0,2020-05-28,9,0,37137,0,12803,4684,2606,2339,906
1858,2020-03-29,1,0,2020-05-28,27,3,37187,0,12331,3689,2666,1680,1518
1859,2020-03-29,1,0,2020-05-28,154,2,37197,0,37825,9707,6801,8542,4022
1860,2020-03-29,1,0,2020-05-28,8,0,42121,8,52880,15253,17595,5471,3948
1861,2020-03-29,2,0,2020-05-28,58,1,42087,10,46452,12596,14235,5260,2852
1862,2020-03-29,2,0,2020-05-28,26,1,40047,30,62421,13092,26216,2262,3192
1863,2020-03-29,1,0,2020-05-28,24,2,40133,0,25246,5943,6039,3159,2375
1864,2020-03-29,1,0,2020-05-28,904,5,40139,0,21409,3404,8998,2005,1194
1865,2020-03-29,1,0,2020-05-28,80,5,40131,6,90098,19479,18048,23494,11151
1866,2020-03-29,1,0,2020-05-28,84,0,31157,22,36509,9022,16649,1035,1774
1867,2020-03-29,1,0,2020-05-28,3,0,30023,0,9131,2878,2732,1077,948
1868,2020-03-29,1,0,2020-05-28,14,0,37005,0,10935,3618,3108,1077,908
1869,2020-03-29,2,0,2020-05-28,159,1,37083,16,52300,13866,12083,7096,3965
1870,2020-03-29,1,0,2020-05-28,13,0,37053,0,25247,5686,4184,7791,2312
1871,2020-03-29,1,0,2020-05-28,314,24,37047,10,56589,14110,14323,6122,3504
1872,2020-03-29,1,0,2020-05-28,57,1,37033,0,22833,6116,2166,6759,1024
1873,2020-03-29,2,0,2020-05-28,20,0,36049,6,26845,6305,7189,4493,853
1875,2020-03-29,1,0,2020-05-28,63,7,51081,0,11606,2403,1427,1841,2655
