,date_0days,cases_0days,deaths_0days,date_60days,cases_60days,deaths_60days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population
1987,2020-03-30,1,0,2020-05-29,24,1,48217,5,35098,9352
1988,2020-03-30,1,0,2020-05-29,602,13,48341,3,22016,3264
1989,2020-03-30,1,0,2020-05-29,63,0,47181,0,16713,4139
1990,2020-03-30,1,0,2020-05-29,23,0,47177,8,40210,9356
1991,2020-03-30,1,0,2020-05-29,147,0,13123,0,29614,9166
1992,2020-03-30,3,0,2020-05-29,179,12,13093,0,14053,3522
1993,2020-03-30,1,0,2020-05-29,28,1,13083,0,16282,4079
1994,2020-03-30,1,0,2020-05-29,48,2,13075,0,17190,3527
1995,2020-03-30,1,0,2020-05-29,39,2,13061,0,3024,937
1996,2020-03-30,1,0,2020-05-29,16,0,13191,0,14061,4475
1997,2020-03-30,1,0,2020-05-29,82,2,13167,0,9800,2334
1998,2020-03-30,1,0,2020-05-29,36,1,13163,0,15954,3828
1999,2020-03-30,1,0,2020-05-29,19,0,12059,0,19483,4989
2000,2020-03-30,1,0,2020-05-29,45,0,13023,0,12779,2860
2001,2020-03-30,1,0,2020-05-29,46,0,13019,0,19014,4266
2002,2020-03-30,1,0,2020-05-29,88,1,13011,0,18363,4207
2003,2020-03-30,2,0,2020-05-29,156,13,13001,3,18471,4208
2004,2020-03-30,1,0,2020-05-29,11,0,17033,0,19214,4912
2005,2020-03-30,1,0,2020-05-29,11,0,17023,0,15924,4021
2006,2020-03-30,1,0,2020-05-29,7,0,17165,0,24430,6376
2007,2020-03-30,2,0,2020-05-29,267,4,17157,0,32829,8130
2008,2020-03-30,2,0,2020-05-29,50,0,17121,9,38305,9723
2009,2020-03-30,1,0,2020-05-29,46,0,16067,0,20448,4407
2010,2020-03-30,1,0,2020-05-29,38,1,13263,0,6423,2045
2011,2020-03-30,1,0,2020-05-29,16,1,13249,0,5168,1100
2012,2020-03-30,1,0,2020-05-29,165,2,16053,0,23039,4145
2013,2020-03-30,1,0,2020-05-29,31,2,16039,0,26232,4586
2014,2020-03-30,1,0,2020-05-29,6,0,16017,4,41855,13317
2015,2020-03-30,2,0,2020-05-29,18,0,13301,0,5410,1586
2016,2020-03-30,1,0,2020-05-29,4,0,4011,0,9368,1631
2017,2020-03-30,1,0,2020-05-29,664,1,5123,6,26688,5393
2018,2020-03-30,1,0,2020-05-29,3,0,5101,0,7898,2612
2019,2020-03-30,1,0,2020-05-29,157,8,1065,0,14995,3945
2020,2020-03-30,1,0,2020-05-29,13,0,1057,12,16657,4604
2021,2020-03-30,2,0,2020-05-29,71,1,1007,0,22580,4773
2022,2020-03-30,1,0,2020-05-29,216,6,1119,0,13084,3005
2023,2020-03-30,1,0,2020-05-29,13,0,8095,0,4327,1037
2024,2020-03-30,1,0,2020-05-29,2,0,6003,0,1203,429
2025,2020-03-30,1,0,2020-05-29,8,0,8007,0,12592,4283
2026,2020-03-30,1,0,2020-05-29,17,2,26041,9,36395,10991
2027,2020-03-30,2,0,2020-05-29,12,0,26009,0,23133,8100
2028,2020-03-30,1,0,2020-05-29,5,0,26061,5,36333,8122
2029,2020-03-30,1,0,2020-05-29,16,1,28003,24,37242,8512
2030,2020-03-30,3,0,2020-05-29,112,2,26149,8,60890,14461
2031,2020-03-30,1,0,2020-05-29,54,9,27061,9,45237,13673
2032,2020-03-30,1,0,2020-05-29,69,0,27165,0,10936,2839
2033,2020-03-30,1,0,2020-05-29,44,0,27093,0,23105,6003
2034,2020-03-30,1,0,2020-05-29,50,3,19077,0,10664,3168
2035,2020-03-30,1,0,2020-05-29,504,2,19047,0,17131,3829
2036,2020-03-30,1,0,2020-05-29,12,1,19009,0,5711,1817
2037,2020-03-30,1,0,2020-05-29,9,0,19177,0,7308,2036
2038,2020-03-30,1,0,2020-05-29,36,0,19105,0,20468,5304
2039,2020-03-30,1,0,2020-05-29,12,0,19097,0,19409,5316
2040,2020-03-30,1,0,2020-05-29,38,2,21157,4,31177,8929
2041,2020-03-30,1,0,2020-05-29,20,0,21155,6,19335,4112
2042,2020-03-30,1,0,2020-05-29,20,0,20005,4,16466,3518
2043,2020-03-30,1,0,2020-05-29,29,2,20169,18,55334,12413
2044,2020-03-31,3,0,2020-05-30,25,0,38105,0,32916,4852
2045,2020-03-31,1,0,2020-05-30,18,1,39127,0,35983,8197
2046,2020-03-31,2,0,2020-05-30,70,4,37117,6,23227,6835
2047,2020-03-31,1,0,2020-05-30,92,2,37157,9,91566,24175
2048,2020-03-31,1,0,2020-05-30,17,0,38053,0,11679,1663
2049,2020-03-31,1,0,2020-05-30,2,0,38037,0,2387,877
2050,2020-03-31,2,0,2020-05-30,494,5,37193,8,68525,18236
2051,2020-03-31,2,0,2020-05-30,39,2,42009,4,48891,14259
2052,2020-03-31,1,0,2020-05-30,2,0,41063,0,6864,2625
2053,2020-03-31,1,0,2020-05-30,32,0,41045,8,30421,6727
2054,2020-03-31,1,0,2020-05-30,1,0,30065,0,4766,1594
2055,2020-03-31,1,0,2020-05-30,1,0,30051,0,2245,724
2056,2020-03-31,2,0,2020-05-30,12,1,29186,0,17882,4593
2057,2020-03-31,1,0,2020-05-30,10,0,31105,0,3688,1160
2058,2020-03-31,1,0,2020-05-30,32,0,28141,0,19476,5209
2059,2020-03-31,1,0,2020-05-30,9,0,29081,0,8615,2484
2060,2020-03-31,2,0,2020-05-30,58,0,36099,0,34843,8362
2061,2020-03-31,1,0,2020-05-30,5,0,37043,0,10753,4115
2062,2020-03-31,1,0,2020-05-30,64,1,37007,0,25531,5848
2063,2020-03-31,1,0,2020-05-30,10,1,51097,0,7052,2107
2065,2020-03-31,1,0,2020-05-30,10,1,51181,0,6670,1840
2066,2020-03-31,1,0,2020-05-30,219,21,51139,0,23694,6578
2067,2020-03-31,1,0,2020-05-30,25,0,51043,0,14331,3666
2068,2020-03-31,1,0,2020-05-30,91,1,51035,0,29767,8816
2069,2020-03-31,1,0,2020-05-30,18,1,51031,0,55158,13887
2070,2020-03-31,2,0,2020-05-30,456,3,51029,0,17048,4020
2071,2020-03-31,1,0,2020-05-30,25,1,51025,0,16435,4495
2072,2020-03-31,1,0,2020-05-30,37,0,55083,0,37465,10126
2073,2020-03-31,1,0,2020-05-30,6,1,55011,0,13243,3806
2074,2020-03-31,1,0,2020-05-30,2,0,55003,0,15779,4029
2076,2020-03-31,1,0,2020-05-30,39,0,54031,0,13812,3692
2077,2020-03-31,2,0,2020-05-30,13,1,47085,0,18281,4794
2078,2020-03-31,2,0,2020-05-30,22,0,45009,0,14842,3897
2079,2020-03-31,1,0,2020-05-30,94,4,13131,4,25048,5593
2080,2020-03-31,1,0,2020-05-30,27,2,13107,8,22502,4782
2081,2020-03-31,1,0,2020-05-30,31,1,12125,0,15300,3196
2082,2020-03-31,1,0,2020-05-30,61,6,13221,0,14654,3441
2083,2020-03-31,1,0,2020-05-30,20,1,17053,2,13470,3522
2084,2020-03-31,1,0,2020-05-30,211,3,17141,4,51619,12307
2085,2020-03-31,1,0,2020-05-30,141,0,13295,0,68609,16583
2086,2020-03-31,1,0,2020-05-30,51,2,13251,0,14037,3450
2087,2020-03-31,2,0,2020-05-30,20,1,13241,0,16354,5564
2088,2020-03-31,1,0,2020-05-30,52,1,13259,0,5832,1209
2089,2020-03-31,1,0,2020-05-30,12,1,13307,0,2627,671
2090,2020-03-31,1,0,2020-05-30,1,0,16025,0,886,267
2091,2020-03-31,1,0,2020-05-30,69,5,13319,0,9147,2285
2092,2020-03-31,1,0,2020-05-30,111,13,13315,0,8896,1960
2093,2020-03-31,1,0,2020-05-30,3,0,16003,0,3946,1513
2094,2020-03-31,1,0,2020-05-30,1,0,5127,0,10584,2606
2095,2020-03-31,1,0,2020-05-30,43,1,5091,0,43760,9791
2096,2020-03-31,1,0,2020-05-30,79,1,8109,0,6338,1917
2097,2020-03-31,1,0,2020-05-30,29,0,8065,0,7481,1439
2098,2020-03-31,1,0,2020-05-30,56,4,12013,0,14458,3483
2099,2020-03-31,1,0,2020-05-30,4,0,6063,0,18724,6935
2100,2020-03-31,2,0,2020-05-30,117,2,26023,10,43543,10379
2101,2020-03-31,1,0,2020-05-30,34,1,26011,5,15238,4939
2102,2020-03-31,1,0,2020-05-30,51,1,22091,0,10509,2784
2103,2020-03-31,1,0,2020-05-30,73,0,27017,6,35408,8198
2104,2020-03-31,2,0,2020-05-30,15,2,27015,0,25243,6857
2105,2020-03-31,2,0,2020-05-30,5,1,26135,0,8304,2898
2106,2020-03-31,2,0,2020-05-30,3,0,27155,0,3357,1101
2107,2020-03-31,1,0,2020-05-30,49,0,27083,0,25789,5263
2108,2020-03-31,1,0,2020-05-30,15,0,19041,0,16387,4559
2109,2020-03-31,1,0,2020-05-30,46,1,18077,6,32293,7164
2110,2020-03-31,1,0,2020-05-30,1589,8,18017,5,38248,8878
2111,2020-03-31,1,0,2020-05-30,45,1,20009,4,27067,6712
2112,2020-03-31,1,0,2020-05-30,24,4,21207,2,17731,4680
2113,2020-03-31,1,0,2020-05-30,1,0,21197,0,12349,2502
2114,2020-03-31,1,0,2020-05-30,2,0,21127,6,15844,3685
2115,2020-03-31,1,0,2020-05-30,22,0,21103,0,15677,3627
2116,2020-03-31,3,0,2020-05-30,87,5,22029,5,20211,4548
2117,2020-03-31,1,0,2020-05-30,8,0,21091,0,8700,1996
2118,2020-03-31,1,0,2020-05-30,13,0,21203,0,16815,4047
2119,2020-03-31,1,0,2020-05-30,22,0,20099,5,20553,5125
2120,2020-03-31,1,0,2020-05-30,4,0,20019,0,3425,1156
2121,2020-03-31,1,0,2020-05-30,165,19,21083,8,37259,8947
2122,2020-03-31,2,0,2020-05-30,56,9,21061,0,12063,3138
2123,2020-03-31,1,0,2020-05-30,45,1,21009,10,43418,9933
2124,2020-04-01,1,0,2020-05-30,107,1,39117,3,34935,8133
2125,2020-04-01,2,0,2020-05-30,5,0,38013,0,2253,513
2126,2020-04-01,2,1,2020-05-30,66,7,40055,0,6018,1349
2127,2020-04-01,1,0,2020-05-30,6,0,30009,0,10466,3544
2128,2020-04-01,1,0,2020-05-30,31,0,31039,0,9039,2467
2129,2020-04-01,1,0,2020-05-30,5,0,29025,0,9046,2392
2130,2020-04-01,1,0,2020-05-30,32,0,29023,14,42826,10394
2131,2020-04-01,1,0,2020-05-30,6,0,29063,0,12564,2717
2132,2020-04-01,1,0,2020-05-30,2,0,29073,0,14769,4445
2133,2020-04-01,1,0,2020-05-30,2,1,35003,0,3547,1793
2134,2020-04-01,1,0,2020-05-30,15,0,35017,6,28382,9026
2135,2020-04-01,1,0,2020-05-30,211,2,35035,10,65130,14360
2136,2020-04-01,1,0,2020-05-30,154,2,51183,0,11595,2584
2137,2020-04-01,1,0,2020-05-30,29,1,48499,0,43315,14771
2138,2020-04-01,1,0,2020-05-30,109,1,51015,12,74390,19681
2139,2020-04-01,1,0,2020-05-30,3,0,55078,0,4506,816
2140,2020-04-01,1,0,2020-05-30,26,0,55023,0,16313,4623
2141,2020-04-01,1,0,2020-05-30,9,1,54001,0,16790,4433
2142,2020-04-01,1,0,2020-05-30,7,0,47027,0,7684,2417
2143,2020-04-01,3,0,2020-05-30,8,0,47057,0,22942,6025
2144,2020-04-01,1,0,2020-05-30,56,1,47097,0,26497,5499
2145,2020-04-01,1,0,2020-05-30,58,0,47081,0,24502,5677
2146,2020-04-01,1,0,2020-05-30,34,3,45005,0,9402,2374
2147,2020-04-01,1,0,2020-05-30,9,0,48297,0,12043,3164
2148,2020-04-01,1,0,2020-05-30,18,0,48265,12,50761,17362
2149,2020-04-01,1,0,2020-05-30,38,2,48405,0,8403,2707
2150,2020-04-01,1,0,2020-05-30,5,0,48351,0,14187,3871
2151,2020-04-01,1,0,2020-05-30,98,2,48179,8,22962,4745
2152,2020-04-01,1,0,2020-05-30,121,2,48177,0,20558,4490
2153,2020-04-01,1,0,2020-05-30,72,0,48001,10,57747,11434
2154,2020-04-01,1,0,2020-05-30,15,0,47153,0,14654,3703
2155,2020-04-01,1,0,2020-05-30,82,0,48063,0,12670,3038
2156,2020-04-01,1,0,2020-05-30,3,0,48077,0,10369,3112
2157,2020-04-01,2,0,2020-05-30,22,0,48089,4,20913,6209
2158,2020-04-01,1,0,2020-05-30,12,1,48093,0,13492,4297
2159,2020-04-01,1,0,2020-05-30,21,2,13173,0,10388,1972
2160,2020-04-01,1,0,2020-05-30,76,0,12093,8,40228,10230
2161,2020-04-01,2,0,2020-05-30,69,4,12079,0,18518,4779
2162,2020-04-01,1,0,2020-05-30,39,1,17183,12,79207,19371
2163,2020-04-01,1,0,2020-05-30,7,0,17127,0,14594,3963
2164,2020-04-01,1,0,2020-05-30,7,0,16057,0,38697,6552
2165,2020-04-01,1,0,2020-05-30,44,1,13291,5,22262,8856
2166,2020-04-01,1,0,2020-05-30,90,9,13237,0,21430,6275
2167,2020-04-01,1,0,2020-05-30,47,0,16047,0,15110,3215
2168,2020-04-01,1,0,2020-05-30,24,1,5015,0,27782,7997
2169,2020-04-01,1,0,2020-05-30,19,1,5077,0,9614,2289
2170,2020-04-01,1,0,2020-05-30,110,0,1045,6,49393,10498
2171,2020-04-01,1,0,2020-05-30,39,1,1035,0,12649,3542
2172,2020-04-01,2,0,2020-05-30,142,2,1025,0,24625,6134
2173,2020-04-01,1,0,2020-05-30,93,0,12049,0,27326,5531
2174,2020-04-01,1,0,2020-05-30,1,0,12045,0,16018,3954
2175,2020-04-01,1,0,2020-05-30,8,0,26097,0,10836,3817
2176,2020-04-01,1,0,2020-05-30,141,3,24019,0,32386,8893
2177,2020-04-01,1,0,2020-05-30,11,1,23009,6,54468,16940
2178,2020-04-01,1,0,2020-05-30,157,4,28061,0,16547,4371
2179,2020-04-01,1,0,2020-05-30,6,0,27173,0,9930,2657
2180,2020-04-01,1,0,2020-05-30,68,2,27035,16,63505,17980
2181,2020-04-01,2,0,2020-05-30,115,0,27047,18,30619,8707
2182,2020-04-01,2,0,2020-05-30,4,0,19131,0,10663,2990
2183,2020-04-01,1,0,2020-05-30,28,2,19121,0,15720,3468
2184,2020-04-01,1,0,2020-05-30,52,0,18075,0,21107,5031
2185,2020-04-01,1,0,2020-05-30,2,0,20151,6,9670,2512
2186,2020-04-02,1,0,2020-05-30,35,1,39059,11,39414,10004
2187,2020-04-02,1,0,2020-05-30,60,0,39065,0,31576,6608
2188,2020-04-02,1,0,2020-05-30,54,1,39171,7,37061,9106
2189,2020-04-02,2,0,2020-05-30,66,0,37169,0,46124,12165
2190,2020-04-02,1,0,2020-05-30,62,1,37113,5,34160,12106
2191,2020-04-02,1,0,2020-05-30,12,0,37121,0,15155,4846
2192,2020-04-02,1,0,2020-05-30,3,0,40005,0,13899,3468
2193,2020-04-02,1,0,2020-05-30,7,0,42053,0,7388,1971
2194,2020-04-02,2,0,2020-05-30,11,0,40073,0,15510,3176
2195,2020-04-02,1,0,2020-05-30,6,0,40075,0,9127,2493
2196,2020-04-02,1,0,2020-05-30,5,0,40153,6,21140,4043
2197,2020-04-02,1,0,2020-05-30,612,4,31037,0,10616,1928
2198,2020-04-02,1,1,2020-05-30,45,4,31067,3,21632,5923
2199,2020-04-02,2,0,2020-05-30,60,13,31081,0,9149,2394
2200,2020-04-02,1,0,2020-05-30,7,0,31131,0,15875,4084
2201,2020-04-02,1,0,2020-05-30,7,0,29091,12,40139,9866
2202,2020-04-02,1,0,2020-05-30,21,1,29143,0,18030,4377
2203,2020-04-02,2,0,2020-05-30,39,6,36123,0,25083,6750
2204,2020-04-02,1,0,2020-05-30,23,1,37073,0,11601,2897
2205,2020-04-02,1,0,2020-05-30,22,1,37055,0,35412,9885
2207,2020-04-02,1,0,2020-05-30,37,0,51049,0,9797,2590
2208,2020-04-02,1,0,2020-05-30,3,0,49025,0,7246,2156
2209,2020-04-02,1,0,2020-05-30,12,0,56041,6,20758,3554
2210,2020-04-02,1,0,2020-05-30,25,0,55121,0,29510,6978
2211,2020-04-02,1,0,2020-05-30,4,1,55001,0,20111,7417
2212,2020-04-02,1,0,2020-05-30,3,0,53051,0,13066,4439
2213,2020-04-02,1,0,2020-05-30,12,0,54071,0,7138,2313
2214,2020-04-02,1,0,2020-05-30,16,0,47139,0,16722,4308
2215,2020-04-02,1,0,2020-05-30,5,0,46115,0,6478,1753
2216,2020-04-02,2,0,2020-05-30,17,0,47087,0,11573,3398
2217,2020-04-02,1,0,2020-05-30,36,0,45049,6,20066,4776
2218,2020-04-02,1,0,2020-05-30,34,2,45021,12,56549,12263
2219,2020-04-02,1,0,2020-05-30,8,1,45065,0,9694,3905
2220,2020-04-02,1,0,2020-05-30,8,0,46079,0,12350,3478
2221,2020-04-02,1,0,2020-05-30,9,0,48249,8,41318,8333
2222,2020-04-02,1,0,2020-05-30,25,0,48287,0,16850,4236
2223,2020-04-02,2,0,2020-05-30,34,2,48241,6,35444,8797
2224,2020-04-02,3,0,2020-05-30,178,23,48365,0,23574,5727
2225,2020-04-02,1,0,2020-05-30,13,2,48363,8,28109,7221
2226,2020-04-02,1,0,2020-05-30,26,0,48129,0,3433,1073
2227,2020-04-02,1,0,2020-05-30,5,0,48171,10,25939,9675
2228,2020-04-02,1,0,2020-05-30,7,0,48175,0,7510,2153
2229,2020-04-02,1,0,2020-05-30,177,1,28153,6,20458,4447
2230,2020-04-02,1,0,2020-05-30,10,0,17107,0,29488,7086
2231,2020-04-02,1,0,2020-05-30,45,2,17117,0,45960,12200
2232,2020-04-02,1,0,2020-05-30,26,2,18009,0,12214,3332
2233,2020-04-02,1,0,2020-05-30,38,0,16087,0,9996,3185
2234,2020-04-02,1,0,2020-05-30,17,0,17131,0,15794,4395
2235,2020-04-02,1,0,2020-05-30,11,0,17139,0,14711,3592
2236,2020-04-02,1,0,2020-05-30,11,0,17147,0,16433,4034
2237,2020-04-02,2,0,2020-05-30,37,1,13271,0,16339,3802
2238,2020-04-02,1,0,2020-05-30,10,0,5103,8,24378,6183
2239,2020-04-02,1,0,2020-05-30,46,2,5135,0,17041,5487
2241,2020-04-02,1,0,2020-05-30,5,0,5095,0,7420,2254
2242,2020-04-02,1,0,2020-05-30,75,2,5093,5,43534,8720
2243,2020-04-02,3,0,2020-05-30,229,1,1031,7,51073,11027
2244,2020-04-02,1,0,2020-05-30,45,0,6015,6,27442,6262
2245,2020-04-02,1,0,2020-05-30,2,0,8027,0,4505,2092
2246,2020-04-02,1,0,2020-05-30,5,2,26043,6,25694,7463
2247,2020-04-02,1,0,2020-05-30,177,16,24001,15,72591,18311
2248,2020-04-02,1,0,2020-05-30,7,0,27071,0,12776,3913
2249,2020-04-02,1,0,2020-05-30,69,6,19017,0,24741,6207
2250,2020-04-02,1,0,2020-05-30,26,0,19101,0,17945,5327
2251,2020-04-02,2,0,2020-05-30,28,0,19141,0,13944,3787
2252,2020-04-02,1,0,2020-05-30,23,1,18147,0,20610,5172
2253,2020-04-02,1,0,2020-05-30,22,2,21163,0,28452,5153
2254,2020-04-02,1,0,2020-05-30,9,0,21191,0,14530,2966
2255,2020-04-02,1,0,2020-05-30,8,1,21137,0,24413,5718
2256,2020-04-02,1,0,2020-05-30,53,0,22021,0,10000,2320
2257,2020-04-02,1,0,2020-05-30,5,1,20035,4,35732,8333
2258,2020-04-02,1,0,2020-05-30,5,0,20029,0,9191,2463
2259,2020-04-02,1,0,2020-05-30,5,0,21057,0,6744,1807
2260,2020-04-02,1,0,2020-05-30,6,1,21055,0,9154,2418
2261,2020-04-02,1,0,2020-05-30,9,1,21011,0,12189,2815
2262,2020-04-03,1,0,2020-05-30,3,0,38087,0,674,232
2263,2020-04-03,1,0,2020-05-30,4,0,38027,0,2321,667
2264,2020-04-03,1,0,2020-05-30,56,3,42035,10,39321,9199
2265,2020-04-03,1,0,2020-05-30,6,1,40093,0,7730,2064
2266,2020-04-03,1,0,2020-05-30,35,1,40089,0,33026,7755
2267,2020-04-03,1,0,2020-05-30,2,0,40053,0,4458,1263
2268,2020-04-03,1,0,2020-05-30,6,0,41013,0,21717,7028
2269,2020-04-03,1,0,2020-05-30,6,0,30035,0,13677,2288
2270,2020-04-03,1,0,2020-05-30,5,0,33007,3,32119,9795
2271,2020-04-03,1,0,2020-05-30,33,0,31121,0,7829,2144
2272,2020-04-03,1,0,2020-05-30,1,0,29045,0,6807,1916
2273,2020-04-03,2,0,2020-05-30,267,2,29195,7,23010,5380
2274,2020-04-03,1,0,2020-05-30,9,1,29115,0,12248,3264
2275,2020-04-03,1,0,2020-05-30,100,2,37017,4,34130,9534
2276,2020-04-03,1,0,2020-05-30,46,0,37087,12,59854,18819
2277,2020-04-03,1,0,2020-05-30,17,0,37041,4,14370,4452
2279,2020-04-03,1,0,2020-05-30,275,4,51159,0,8873,2400
2280,2020-04-03,1,0,2020-05-30,19,0,51155,8,34330,9988
2281,2020-04-03,1,0,2020-05-30,6,0,49027,0,12651,2764
2282,2020-04-03,1,0,2020-05-30,10,0,49023,0,10694,1708
2283,2020-04-03,1,0,2020-05-30,11,0,49007,6,20512,4558
2284,2020-04-03,1,0,2020-05-30,9,0,49013,4,20259,3119
2285,2020-04-03,1,0,2020-05-30,7,0,49015,0,10410,2278
2286,2020-04-03,1,0,2020-05-30,9,0,49019,0,9544,2258
2288,2020-04-03,1,0,2020-05-30,64,2,51033,0,29889,6464
2290,2020-04-03,1,0,2020-05-30,63,1,51193,0,17596,5792
2291,2020-04-03,3,0,2020-05-30,17,0,55005,5,45358,12648
2292,2020-04-03,1,0,2020-05-30,15,0,56023,0,18791,4254
2293,2020-04-03,1,0,2020-05-30,5,0,55107,4,14211,4413
2294,2020-04-03,1,0,2020-05-30,24,2,51195,8,39539,9345
2295,2020-04-03,1,0,2020-05-30,19,2,53003,0,22259,6373
2296,2020-04-03,2,0,2020-05-30,44,1,54057,4,27421,7414
2297,2020-04-03,1,0,2020-05-30,9,0,48281,0,20473,5172
2298,2020-04-03,1,0,2020-05-30,446,2,48449,8,32664,6098
2299,2020-04-03,1,0,2020-05-30,75,0,13105,4,19288,5092
2300,2020-04-03,1,0,2020-05-30,57,2,13197,0,8558,2190
2301,2020-04-03,1,0,2020-05-30,12,1,13239,0,2140,913
2302,2020-04-03,1,0,2020-05-30,20,1,17083,4,22215,5642
2303,2020-04-03,1,0,2020-05-30,4,0,17039,0,16176,3995
2304,2020-04-03,1,0,2020-05-30,7,1,17049,10,34164,8041
2305,2020-04-03,1,0,2020-05-30,24,1,13281,0,11173,4566
2306,2020-04-03,1,0,2020-05-30,2,0,5117,0,8309,2425
2307,2020-04-03,1,0,2020-05-30,9,1,5073,0,7051,2097
2309,2020-04-03,1,0,2020-05-30,150,1,1005,5,26201,6150
2310,2020-04-03,2,0,2020-05-30,74,2,1067,0,17110,4834
2311,2020-04-03,1,0,2020-05-30,1,0,8103,0,6557,1362
2312,2020-04-03,1,0,2020-05-30,5,0,8071,0,14151,4307
2313,2020-04-03,1,0,2020-05-30,2,0,12037,0,11675,3127
2314,2020-04-03,1,0,2020-05-30,4,1,6103,8,63247,15876
2315,2020-04-03,1,0,2020-05-30,3,0,26095,0,6406,1804
2316,2020-04-03,1,0,2020-05-30,10,1,23003,12,68840,20453
2317,2020-04-03,1,0,2020-05-30,2,0,23029,0,31822,9959
2318,2020-04-03,1,0,2020-05-30,343,11,19115,0,11238,2610
2319,2020-04-03,1,0,2020-05-30,21,0,19119,0,11745,2710
2320,2020-04-03,1,0,2020-05-30,129,2,19149,0,25027,6126
2321,2020-04-03,1,0,2020-05-30,21,0,18121,0,17062,4098
2322,2020-04-03,1,0,2020-05-30,2,0,20141,0,3684,1175
2323,2020-04-03,1,0,2020-05-30,7,1,20115,0,12087,3564
2324,2020-04-04,1,0,2020-05-30,62,2,37185,0,20190,6367
2325,2020-04-04,1,0,2020-05-30,9,1,39001,0,27926,6379
2326,2020-04-04,5,0,2020-05-30,34,7,42131,6,27760,7271
2327,2020-04-04,1,0,2020-05-30,3,0,42113,0,6192,2237
2328,2020-04-04,1,0,2020-05-30,23,1,40141,0,7591,1985
2329,2020-04-04,1,0,2020-05-30,1,0,31031,0,5792,1699
2330,2020-04-04,1,0,2020-05-30,1,0,30001,0,9360,2739
2331,2020-04-04,1,0,2020-05-30,13,0,29147,0,22744,4356
2332,2020-04-04,1,0,2020-05-30,36,0,37009,0,26833,8552
2333,2020-04-04,1,0,2020-05-30,2,0,35027,4,19497,6880
2334,2020-04-04,1,0,2020-05-30,6,0,35028,6,18031,4309
2336,2020-04-04,1,0,2020-05-30,23,0,51037,0,12176,3671
2337,2020-04-04,1,0,2020-05-30,36,1,55071,16,79680,20684
2338,2020-04-04,1,0,2020-05-30,5,0,56011,0,7347,1964
2339,2020-04-04,1,0,2020-05-30,46,0,55115,0,41136,11054
2340,2020-04-04,1,0,2020-05-30,4,0,53069,0,4105,1698
2341,2020-04-04,1,0,2020-05-30,11,0,47161,0,13248,3586
2342,2020-04-04,1,0,2020-05-30,32,0,48319,0,4122,1351
2343,2020-04-04,2,0,2020-05-30,36,0,48233,4,21704,4709
2344,2020-04-04,2,0,2020-05-30,14,0,48455,0,14481,5058
2345,2020-04-04,1,0,2020-05-30,12,0,48457,0,21456,5960
2346,2020-04-04,1,0,2020-05-30,27,0,48003,0,17577,2585
2347,2020-04-04,1,0,2020-05-30,1,0,48211,0,4152,734
2348,2020-04-04,1,0,2020-05-30,29,3,12065,0,14085,4326
2349,2020-04-04,2,0,2020-05-30,81,1,17103,6,34670,8585
2350,2020-04-04,2,0,2020-05-30,45,7,17079,0,9608,2496
2351,2020-04-04,1,0,2020-05-30,18,0,17125,0,13904,3948
2352,2020-04-04,1,0,2020-05-30,1,0,17149,0,15930,4190
2353,2020-04-04,1,0,2020-05-30,20,0,13305,12,29833,6149
2354,2020-04-04,1,0,2020-05-30,1,0,16029,0,6862,1645
2355,2020-04-04,1,0,2020-05-30,1,0,5039,0,7585,2206
2356,2020-04-04,2,0,2020-05-30,8,1,8091,0,4653,1815
2357,2020-04-04,1,0,2020-05-30,49,2,12029,0,16323,5078
2358,2020-04-04,1,0,2020-05-30,34,0,27085,6,35816,8587
2359,2020-04-04,1,0,2020-05-30,61,2,27119,5,31564,7554
2360,2020-04-04,1,0,2020-05-30,20,0,19075,0,12354,3350
2361,2020-04-04,1,0,2020-05-30,12,0,19089,0,9321,2496
2362,2020-04-04,1,0,2020-05-30,25,0,19111,10,34785,9123
2363,2020-04-04,1,0,2020-05-30,19,0,19129,0,14933,3584
2364,2020-04-04,1,0,2020-05-30,11,0,18101,0,10219,2501
2365,2020-04-04,2,0,2020-05-30,22,0,18161,0,7225,1800
2366,2020-04-04,1,0,2020-05-30,168,0,21183,4,24062,5824
2367,2020-04-04,2,0,2020-05-30,19,0,21193,32,27329,6143
2368,2020-04-04,1,0,2020-05-30,8,0,20073,0,6227,2057
2369,2020-04-04,1,0,2020-05-30,4,0,20089,0,2963,1107
2370,2020-04-04,1,0,2020-05-30,3,0,21053,0,10208,2661
2371,2020-04-04,1,0,2020-05-30,12,0,21033,0,12747,3148
2372,2020-04-05,2,0,2020-05-30,78,12,39111,0,14239,4128
2373,2020-04-05,1,0,2020-05-30,75,1,37141,0,57630,13694
2374,2020-04-05,1,0,2020-05-30,4,1,38029,0,3389,1194
2375,2020-04-05,1,0,2020-05-30,15,1,42057,0,14631,3928
2376,2020-04-05,1,0,2020-05-30,1,0,41055,0,1635,536
2377,2020-04-05,1,0,2020-05-30,28,1,31159,0,17045,3968
2378,2020-04-05,1,0,2020-05-30,6,0,31097,0,5200,1335
2379,2020-04-05,1,0,2020-05-30,20,0,31137,0,9163,2410
2380,2020-04-05,1,0,2020-05-30,2,0,55037,0,4354,1446
2381,2020-04-05,1,0,2020-05-30,15,0,47077,0,27889,6460
2382,2020-04-05,1,0,2020-05-30,5,0,48007,0,24832,8314
