,date_0days,cases_0days,deaths_0days,date_70days,cases_70days,deaths_70days,fips,icu_beds,kaiser_total_population,kaiser_60plus_population,commuting_within,commuting_out,commuting_in,density,pop_2019,percent_democrat,percent_gop,percent_in_poverty,pop_under18,pop_over65,pop_2018,median_age,percent_with_bachelors
945,2020-03-21,1,0,2020-05-22,3,1,48359,0,2083,388,490,278,480,1.4075090488,2112,0.0825396825397,0.899470899471,13.0,764,294,2090,29.8,22.5
946,2020-03-21,2,0,2020-05-22,2229,26,48375,99,121230,19850,39867,12993,37036,129.25618245,117415,0.268972820332,0.688280974232,19.7,33362,14411,120899,33.8,14.8
947,2020-03-21,1,0,2020-05-22,100,2,47047,0,39336,10782,5103,11733,3044,58.363280283,41133,0.303791567388,0.6757484719779999,13.1,7966,7948,39692,45.4,21.7
948,2020-03-21,3,0,2020-05-22,57,2,47123,0,45698,12263,9623,6154,4286,73.20952571800001,46545,0.186744868035,0.783636363636,15.7,9928,9357,45876,43.6,12.8
949,2020-03-21,5,0,2020-05-22,350,5,47141,38,75565,16721,25709,4191,10153,200.05917162,80245,0.253987684546,0.7040952592919999,14.5,16022,12617,76440,36.3,25.4
950,2020-03-21,1,0,2020-05-22,10,0,47145,6,52926,15778,10433,9813,5344,147.97193587,53382,0.223957367933,0.735078776645,14.8,10053,11618,52897,46.3,19.5
951,2020-03-21,2,0,2020-05-22,11,0,47151,0,21949,4657,5544,2051,694,41.457777877,22068,0.131124526183,0.848518882493,21.2,5359,3562,21954,38.9,9.4
952,2020-03-21,1,0,2020-05-22,161,2,48021,0,80306,16787,14211,17580,3973,99.890257551,88723,0.373628318584,0.577486725664,12.6,21096,11725,82577,38.6,20.4
953,2020-03-21,1,0,2020-05-22,231,19,28085,5,34542,7781,8491,4350,2945,58.260962685,34153,0.293424603436,0.69439873626,19.1,8376,5596,34432,38.6,16.0
954,2020-03-21,2,0,2020-05-22,233,5,12083,110,343778,119425,93101,19604,11785,230.15315849,365579,0.355090695475,0.617302346907,15.1,65287,98883,348371,48.6,19.4
955,2020-03-21,1,0,2020-05-22,138,4,12107,10,72435,21116,16392,7464,3520,102.382701,74521,0.303809873821,0.6698823961779999,18.8,15626,16270,72766,45.0,12.4
956,2020-03-21,1,0,2020-05-22,363,28,12111,69,298763,87591,73223,36216,12783,574.29667346,328297,0.4747496997820001,0.499165073793,12.1,62059,71109,305591,44.8,20.3
957,2020-03-21,2,0,2020-05-22,329,19,13009,12,45527,9287,11805,3975,4649,173.52206295,44890,0.495489891135,0.478444790047,23.8,8698,6776,45286,35.3,20.9
958,2020-03-21,1,0,2020-05-22,92,3,12005,77,180117,40210,74077,4691,6347,230.30172695,174705,0.24886690915800005,0.711523677296,13.4,39406,30160,182482,39.4,22.8
959,2020-03-21,1,0,2020-05-22,111,8,12055,38,100177,41387,26971,3697,2669,104.3793425,106221,0.32685516243,0.6472833358919999,20.8,17673,35532,102101,53.4,17.0
960,2020-03-21,1,0,2020-05-22,88,1,13187,0,31567,7478,6910,7215,2511,118.7874112,33610,0.17981174943199998,0.780022719896,14.9,5767,5337,31951,37.2,26.2
961,2020-03-21,1,0,2020-05-22,107,10,1093,4,30058,8196,7622,3706,2984,40.020627603,29709,0.110904584882,0.8730638166050001,20.2,6316,6219,29965,44.3,13.1
962,2020-03-21,3,0,2020-05-22,1139,23,4001,0,71602,14107,14377,3724,2318,6.4197724403,71887,0.653625596227,0.284849134466,37.3,19831,10420,71522,34.7,11.7
963,2020-03-21,1,0,2020-05-22,56,2,4003,12,126516,35231,45069,2399,3089,20.278115144,125922,0.35439312119000005,0.580248916495,15.1,27796,26550,126279,40.6,23.0
964,2020-03-21,2,0,2020-05-22,28,1,6115,24,74644,12327,12513,13600,11305,124.47153319,78668,0.343527400513,0.584718396809,17.2,20874,9075,75493,32.5,16.7
965,2020-03-21,2,0,2020-05-22,69,18,8015,2,18818,6312,7322,650,860,20.086669116,20356,0.433948540776,0.480316392399,10.9,2979,4670,19164,49.1,33.5
966,2020-03-21,3,0,2020-05-22,48,2,8039,0,24553,5592,4171,8053,1306,14.441579212,26729,0.194786155905,0.735292242973,5.0,5514,3689,25162,46.1,35.9
967,2020-03-21,1,0,2020-05-22,3,0,8053,0,820,329,392,50,19,0.7339575398999999,820,0.334465195246,0.575551782683,8.6,139,241,878,57.5,43.9
968,2020-03-21,1,0,2020-05-22,152,12,8085,8,40908,12041,13623,2797,1705,19.080333806,42758,0.25809207403900003,0.678832463218,11.6,9090,9249,41268,45.1,23.9
969,2020-03-21,2,0,2020-05-22,6,0,6093,4,43530,14018,14730,935,1579,6.9343223736,43539,0.358237547893,0.565234926396,17.1,8797,10463,43540,48.0,22.5
970,2020-03-21,1,0,2020-05-22,34,0,6007,43,225207,53616,79201,7346,7843,133.93669839,219186,0.440265461541,0.480300977836,18.5,45658,40219,227075,37.1,26.5
971,2020-03-21,2,0,2020-05-22,74,0,6017,28,185015,49939,43057,34018,12950,112.91594941,192843,0.394976913077,0.533834670731,8.1,38016,36751,186661,45.8,33.7
972,2020-03-21,1,0,2020-05-22,13,0,25019,0,10912,2283,5796,234,502,246.91891744,11399,0.647095565272,0.29544034978100003,5.9,2331,1582,11101,40.1,51.7
973,2020-03-21,1,0,2020-05-22,389,10,24043,48,149546,33148,44286,21743,24467,329.96899188,151049,0.316032997975,0.639574517133,11.1,33135,24625,149811,40.5,21.4
974,2020-03-21,1,0,2020-05-22,197,6,26005,0,114145,24717,22783,27570,18353,143.08457611,118081,0.325131905789,0.6130582198610001,10.7,28356,17957,115250,39.6,22.7
975,2020-03-21,1,0,2020-05-22,57,2,26015,0,59607,14931,10646,15501,3070,111.28294415,61550,0.300974723278,0.634297042789,8.5,13495,10654,60057,42.6,20.1
976,2020-03-21,2,0,2020-05-22,571,43,26021,20,154948,39067,54884,12630,12434,270.17675623,153401,0.410339166968,0.537631117665,15.3,34247,29119,154807,41.9,27.7
977,2020-03-21,1,0,2020-05-22,334,20,26025,32,134327,31227,44776,10799,17083,189.95680754,134159,0.41088014153,0.535654747729,17.3,31147,22793,134473,39.8,21.2
978,2020-03-21,1,0,2020-05-22,17,2,26035,0,30597,9532,5912,4403,2201,54.840333773999994,30950,0.317519611505,0.635562196489,20.6,6065,7041,30616,47.2,12.1
979,2020-03-21,1,0,2020-05-22,71,1,24039,0,25801,5570,4136,3759,2682,80.112913384,25616,0.397354014599,0.576642335766,23.4,4364,4069,25737,36.6,15.7
980,2020-03-21,1,0,2020-05-22,294,29,22101,15,52578,11173,17129,3687,8037,88.821794421,49348,0.351974115692,0.627563289756,21.0,12582,8121,51734,39.1,10.6
981,2020-03-21,1,0,2020-05-22,28,0,23023,0,35149,9471,8134,9229,8274,141.18140766,35856,0.494489720319,0.430820522319,8.7,6736,7465,35277,46.9,35.5
982,2020-03-21,1,0,2020-05-22,223,0,24011,0,32785,6877,5756,9271,2963,104.57619239,33406,0.28211112784200004,0.6775335039899999,13.2,7814,5211,32875,40.2,16.9
983,2020-03-21,1,0,2020-05-22,16,0,27157,0,21490,5929,5768,5317,1948,41.355721650999996,21627,0.328629717783,0.594100646039,7.4,4638,4450,21500,45.2,21.9
984,2020-03-21,1,0,2020-05-22,269,12,28007,0,18731,4680,4051,2509,877,24.727984045,18174,0.393123446562,0.592101629384,23.7,4739,3480,18581,39.7,13.6
985,2020-03-21,1,0,2020-05-22,95,3,28025,6,19990,4730,4139,3340,1947,47.104613236000006,19316,0.5717871485939999,0.415261044177,21.9,4618,3452,19808,39.5,20.1
986,2020-03-21,2,0,2020-05-22,134,0,27147,0,36612,8393,14113,4004,5946,85.300632675,36649,0.32767857142900003,0.588130252101,9.6,9272,6049,36676,38.9,25.0
987,2020-03-21,1,0,2020-05-22,68,2,28043,5,21379,4746,6311,1648,3005,49.175348365,20758,0.420034476154,0.568856540893,22.3,5071,3644,21278,39.8,19.7
988,2020-03-21,3,0,2020-05-22,81,7,28057,0,23439,5355,3953,5212,2198,43.900550468999995,23390,0.114178949554,0.870354992734,13.7,5134,4005,23480,40.0,13.4
989,2020-03-21,1,0,2020-05-22,307,3,17037,16,104473,16887,30170,19672,11100,166.15067683,104897,0.477596526229,0.447154089896,13.1,22593,12401,104200,31.0,31.4
990,2020-03-21,1,0,2020-05-22,373,8,28079,0,22936,4515,3793,4384,2023,39.090929753000005,22786,0.424253200569,0.5660265528689999,25.4,6093,3422,22870,36.6,12.8
991,2020-03-21,1,0,2020-05-22,19,1,28039,6,23545,4774,3809,4256,1018,51.18070712,24500,0.10304139965399996,0.880073237717,16.1,6298,3389,23710,36.3,12.6
992,2020-03-21,1,0,2020-05-22,109,13,27137,179,200294,50288,84613,9555,17360,31.864876138000003,199070,0.519225238181,0.40114147043,14.7,38329,36531,200080,41.1,28.7
993,2020-03-21,1,0,2020-05-22,973,104,26145,133,193803,47390,63597,15486,27153,237.96434236,190539,0.471294507314,0.48269602327,17.0,41707,35070,192778,40.8,21.1
994,2020-03-21,1,0,2020-05-22,177,23,26157,0,53569,14012,11306,11372,3353,64.924742237,52245,0.28646251481400004,0.66601674504,12.7,11157,10281,53250,44.4,13.6
995,2020-03-21,1,0,2020-05-22,11,2,26165,6,32915,8300,9802,3442,5233,59.531806221000004,33631,0.290333136985,0.654493095098,13.1,7750,6006,33111,41.8,17.9
996,2020-03-21,1,0,2020-05-22,41,0,27039,0,20485,4015,4195,6541,2287,47.655467449,20934,0.293638773192,0.6178530859520001,6.1,5490,2888,20582,38.3,24.4
997,2020-03-21,1,0,2020-05-22,37,0,27063,0,10104,2709,3941,1498,1663,14.0062449,9846,0.273610856409,0.661837520631,8.8,2206,2094,10047,44.3,22.0
998,2020-03-21,1,0,2020-05-22,136,1,18103,4,36035,7957,7242,7210,2697,95.00263690799999,35516,0.205803571429,0.7421875,16.1,7721,6081,35901,40.0,12.7
999,2020-03-21,1,0,2020-05-22,52,1,18175,0,27807,6355,5394,6225,1005,54.577519984,28036,0.232595076326,0.724080120004,13.4,6409,4589,27827,41.5,13.2
1000,2020-03-21,1,0,2020-05-22,26,0,19065,0,20139,5519,7076,2728,1858,26.887237429000002,19650,0.373586059309,0.569754407419,11.7,4175,4197,19929,43.6,19.8
1001,2020-03-21,1,0,2020-05-22,56,1,19087,0,19865,4736,6405,2495,2417,45.946536575,19954,0.311975016153,0.620719362481,11.0,4392,3613,19926,40.0,20.1
1002,2020-03-21,1,0,2020-05-22,316,28,18059,24,72776,15514,13121,21747,8607,255.48719537,78168,0.247064701474,0.695311849446,5.6,17457,11521,73830,39.9,30.3
1003,2020-03-21,1,1,2020-05-22,328,26,18035,36,115938,25540,41029,9472,11563,291.08588966,114135,0.4049307590770001,0.541779458153,22.5,21658,19153,115616,35.4,24.3
1004,2020-03-21,1,0,2020-05-22,908,28,18039,35,202924,38669,77049,12355,36707,445.49761916,206341,0.317041741452,0.6413855523340001,11.5,56677,28443,203604,35.5,19.2
1005,2020-03-21,3,0,2020-05-22,917,75,19113,44,220008,45693,101384,11205,22435,316.15240015,226706,0.510020581874,0.420210353729,9.4,52493,33702,222121,37.5,33.0
1006,2020-03-21,1,0,2020-05-22,180,21,18061,4,39450,9441,8041,9931,3232,83.61960707600001,40515,0.257772020725,0.7012629533679999,9.3,8939,6707,39712,42.5,17.4
1007,2020-03-21,1,0,2020-05-22,16,0,21215,0,18012,3154,1284,7237,614,103.63457527,19351,0.202019139762,0.7567567567569999,7.3,4146,2356,18246,41.6,20.2
1008,2020-03-21,1,0,2020-05-22,101,9,22009,2,41095,9096,10040,4634,1178,48.24798091899999,40144,0.303479886617,0.6732404559440001,27.4,9704,6651,40882,37.9,12.1
1009,2020-03-21,1,0,2020-05-22,56,4,22011,6,36598,7788,7697,6566,2275,32.398662514,37497,0.158708051466,0.811646106911,15.4,9096,5582,36769,37.6,17.5
1010,2020-03-21,1,0,2020-05-22,136,21,22013,0,13806,3706,2459,2596,2166,16.321107385,13241,0.446680942184,0.536188436831,26.9,3117,2694,13668,41.6,12.4
1011,2020-03-21,1,0,2020-05-22,60,10,22027,4,16296,3960,3430,2151,957,20.758316811,15670,0.423142812646,0.558324248559,32.7,2934,2992,16153,42.2,14.7
1012,2020-03-21,2,0,2020-05-22,87,1,22039,24,33750,6942,6273,4362,1894,50.416623482,33395,0.282814705289,0.696081725922,27.3,8600,4930,33636,35.4,12.8
1013,2020-03-21,2,0,2020-05-22,1041,35,22073,88,156433,30466,57604,5988,11688,251.1116736,153279,0.359186315031,0.613529057026,21.3,39530,21822,156075,35.4,24.3
1014,2020-03-21,1,0,2020-05-22,88,1,19169,14,95888,14980,40123,9021,11644,169.62374182,97117,0.512880801472,0.39073809037,18.9,16217,10972,96922,26.3,51.1
1015,2020-03-21,1,0,2020-05-22,45,1,21151,12,88376,16155,27748,10968,8646,212.61316277,92987,0.316013719921,0.627873948229,16.5,18833,11707,89700,34.0,30.5
1016,2020-03-21,1,1,2020-05-22,15,1,21005,0,22017,4689,3756,6786,1205,112.51640885,22747,0.230769230769,0.722095671982,10.0,5374,3322,22214,41.0,20.3
1017,2020-03-22,1,0,2020-05-22,60,0,37165,8,35445,8246,7468,3542,4775,109.114949,34823,0.529651458925,0.452011933348,26.9,8110,5960,35262,39.4,15.5
1018,2020-03-22,1,0,2020-05-22,646,13,37155,25,134187,26448,33697,13140,8986,137.89527245,130625,0.465782937091,0.514371166422,24.5,33903,18955,133442,36.4,13.2
1019,2020-03-22,9,0,2020-05-22,373,17,37179,14,222095,36152,48569,49491,17988,379.08988838,239859,0.328690296923,0.639648248967,7.0,62740,27269,226694,38.0,34.8
1020,2020-03-22,1,0,2020-05-22,166,3,37127,21,94125,22363,26786,12940,15268,174.4825438,94298,0.490885444428,0.493401274972,14.2,21019,16294,94003,41.4,20.9
1021,2020-03-22,1,0,2020-05-22,28,2,39019,0,27825,7474,5284,7049,2439,68.204307406,26914,0.243929101273,0.707972202702,12.9,5763,5580,27578,45.3,13.6
1022,2020-03-22,1,0,2020-05-22,43,0,39027,6,41869,9347,11412,6594,6917,102.69035818,41968,0.217845303867,0.743977900552,11.8,9859,6750,41896,39.9,18.7
1023,2020-03-22,1,0,2020-05-22,350,3,37105,8,59805,12481,17456,7425,9501,242.21173834,61779,0.420651645323,0.552155940995,15.7,14870,9498,60125,38.2,20.9
1024,2020-03-22,4,0,2020-05-22,20,1,37039,0,27463,9952,7317,1963,2196,62.808841651,28612,0.20266955267,0.772799422799,18.8,4771,7817,27668,50.9,19.2
1025,2020-03-22,1,0,2020-05-22,305,41,37089,27,112156,35451,29827,15285,9967,314.8389384,117417,0.34613624361900003,0.625506072874,9.7,22002,28504,113625,47.1,31.8
1026,2020-03-22,1,0,2020-05-22,226,7,37077,6,58503,13167,10372,13337,10482,113.6165962,60443,0.476485884101,0.501485884101,13.0,12272,9519,58874,42.6,22.3
1027,2020-03-22,1,0,2020-05-22,62,2,37059,0,41766,11078,7289,10662,3418,162.48352625,42846,0.244871194379,0.726088992974,10.8,9038,8313,41991,45.0,22.9
1028,2020-03-22,2,0,2020-05-22,541,14,37051,48,332766,52166,128640,13315,42049,514.14058616,335509,0.56689603061,0.4066896030610001,17.0,82520,37300,332106,31.2,25.0
1029,2020-03-22,1,0,2020-05-22,34,6,40101,24,69471,15273,21563,5002,8403,83.882314103,67997,0.32939279957,0.621212747489,15.6,16917,11197,69084,37.9,19.5
1030,2020-03-22,1,0,2020-05-22,7,0,40103,0,11421,2862,3207,1841,1738,15.207974670999999,11131,0.18501026694000008,0.761190965092,12.9,2785,2110,11411,41.6,21.1
1031,2020-03-22,1,0,2020-05-22,195,2,36089,20,110817,24432,39158,4539,2759,40.208969052,107740,0.416993798714,0.52483358935,15.1,22418,17884,109558,38.9,23.6
1032,2020-03-22,1,0,2020-05-22,47,1,39063,34,75508,16816,30030,6694,15814,142.63018728,75783,0.267463652885,0.675176056338,9.9,17000,12284,75690,39.2,26.7
1033,2020-03-22,1,0,2020-05-22,86,5,39057,20,164825,36821,44588,32446,36993,408.43064059,168937,0.351901849736,0.5965617269219999,11.6,34242,27076,165811,38.1,39.0
1034,2020-03-22,1,0,2020-05-22,7,1,39053,14,30203,7248,9063,2701,2851,64.085817031,29898,0.203686050207,0.760009532888,22.1,6916,5450,30195,40.6,15.3
1035,2020-03-22,1,0,2020-05-22,261,43,39173,10,129504,25640,34924,28589,31173,211.95638054,130817,0.424486650505,0.509480308893,11.9,26672,18822,129936,34.8,33.1
1036,2020-03-22,1,0,2020-05-22,308,55,39133,16,162080,34412,38280,40353,22553,333.32935278,162466,0.425359614969,0.526957603288,11.3,30986,25025,162644,37.9,28.7
1037,2020-03-22,1,0,2020-05-22,814,7,31047,0,23925,4804,10477,1646,1427,23.290165081999998,23595,0.249351873674,0.6993872260189999,12.1,6544,3658,23804,35.9,15.6
1038,2020-03-22,1,0,2020-05-22,59,1,28137,0,28333,5924,5039,5979,1765,69.96925998,28321,0.334006497498,0.648432698218,17.6,6658,4465,28493,37.6,17.4
1039,2020-03-22,2,0,2020-05-22,73,3,28133,0,26915,4684,5591,2612,2253,35.986645721,25110,0.697427174144,0.294280246651,32.6,6085,3303,26532,35.3,15.4
1040,2020-03-22,1,0,2020-05-22,26,2,28115,0,31075,6065,6970,6297,3631,64.637114568,32174,0.17974769282900002,0.7994242655149999,16.5,8443,4512,31315,36.4,15.9
1041,2020-03-22,2,0,2020-05-22,126,9,28105,6,49392,7290,15510,3696,4669,108.21201709,49587,0.486099931893,0.474955111139,27.3,8660,5289,49481,25.8,43.5
1042,2020-03-22,1,0,2020-05-22,77,1,28097,0,10309,2723,1712,1849,1221,24.018344857,9775,0.426477654974,0.560788082653,22.9,2327,2066,10198,42.1,20.4
1043,2020-03-22,1,0,2020-05-22,27,1,28155,0,9868,2204,1557,1883,670,23.006334151,9689,0.199243630573,0.7860270700640001,18.1,2349,1720,9828,39.8,17.3
1044,2020-03-22,1,0,2020-05-22,37,0,36023,12,48334,10162,16662,6832,5513,95.396124759,47581,0.432913590968,0.49972861485,16.9,9436,7547,48123,36.4,26.9
1045,2020-03-22,1,0,2020-05-22,297,4,36053,6,71760,16941,16374,16065,7688,108.33200053,70941,0.385075934579,0.543990946262,10.8,13922,12142,71359,41.7,27.0
1046,2020-03-22,1,0,2020-05-22,16,1,33019,0,43073,11885,11315,9740,3330,80.265104847,43146,0.461970046604,0.488484683951,11.2,8295,8632,43125,46.1,26.8
1047,2020-03-22,1,0,2020-05-22,1490,103,35045,10,128221,23922,48217,2763,3477,22.467540524,123958,0.28203887765,0.613048641041,23.1,34703,17443,127455,35.0,15.2
1048,2020-03-22,1,0,2020-05-22,523,26,34033,19,63776,15640,13589,15131,10580,187.98501269,62385,0.402669404517,0.556331279945,11.2,13805,11182,63336,42.0,20.9
1049,2020-03-22,1,0,2020-05-22,342,29,42037,22,66615,16359,19834,9984,8031,134.50285088,64964,0.313414679102,0.640948132857,12.3,11761,12183,66220,40.8,22.5
1050,2020-03-22,2,0,2020-05-22,555,5,51047,6,49795,10197,10279,11300,6061,138.73110888,52605,0.350613483044,0.604020464527,8.7,12705,7561,50450,38.8,24.7
1051,2020-03-22,1,0,2020-05-22,84,6,51065,0,26109,6641,2835,9024,1627,94.978596256,27270,0.4262525941300001,0.520160094871,6.9,5296,4985,26282,43.3,34.5
1052,2020-03-22,2,0,2020-05-22,9,0,51105,0,24428,6175,4311,3208,857,53.799294298,23423,0.173954880787,0.806372286967,24.8,4580,4759,24134,44.4,11.4
1053,2020-03-22,1,0,2020-05-22,67,1,51109,0,34813,9238,5494,10321,4093,75.768093728,37591,0.35460101673600003,0.600159936026,11.3,7288,6684,35380,44.7,23.4
1054,2020-03-22,2,0,2020-05-22,444,6,51165,0,78653,18979,20171,17250,14180,96.43333689200001,81948,0.256213050142,0.691619224874,8.7,17712,14688,79444,41.6,25.9
1055,2020-03-22,1,0,2020-05-22,41,2,51019,6,77319,21440,12517,22616,6910,103.93210864,78997,0.230716351396,0.724837623856,10.4,15762,15857,77908,46.2,28.9
1056,2020-03-22,1,0,2020-05-22,25,0,51009,0,31819,8552,5656,8766,3821,66.68262973600001,31605,0.328805064627,0.635914006858,13.0,6322,6384,31882,44.3,19.2
1057,2020-03-22,1,0,2020-05-22,19,0,53075,6,47794,6710,18639,2195,4996,23.204230903000003,50104,0.455227572559,0.450362796834,25.4,7316,4844,48593,24.6,49.5
1058,2020-03-22,1,0,2020-05-22,235,0,46013,10,38637,8651,19825,783,1856,22.67268587,38839,0.338360330168,0.596599019425,11.0,9276,6439,38840,36.9,29.3
1059,2020-03-22,1,0,2020-05-22,66,8,45029,8,37581,9996,9334,5177,2559,35.662753112,37677,0.441994080436,0.527131333063,20.0,8488,7228,37568,42.2,15.2
1060,2020-03-22,1,0,2020-05-22,102,4,42085,45,113623,31083,37895,11042,13146,162.70848002,109424,0.3555067145220001,0.6055974513050001,15.3,22321,23322,112630,44.6,22.6
1061,2020-03-22,1,0,2020-05-22,93,4,42051,15,133160,36302,32121,20327,7665,163.56471524,129274,0.333657769625,0.6436566465770001,14.6,25561,26611,132289,44.8,16.2
1062,2020-03-22,1,0,2020-05-22,1049,57,42043,142,273329,61034,100019,30137,80387,530.20538373,278299,0.493907498463,0.465734480639,13.2,61753,44262,274515,39.8,30.5
1063,2020-03-22,1,0,2020-05-22,560,26,42107,16,144287,38502,41664,20354,10014,181.548044,141359,0.266517928287,0.70019123506,13.0,28373,28263,143555,44.2,16.2
1064,2020-03-22,1,0,2020-05-22,7,0,47083,0,8188,2113,1287,1606,534,40.944879201,8201,0.273301737757,0.6887835703,16.7,1791,1724,8176,43.7,10.6
1065,2020-03-22,1,0,2020-05-22,60,1,47053,3,49222,11692,10653,9333,4262,81.51538059,49133,0.269708478752,0.707195647711,16.5,11918,8718,49175,40.1,17.8
1066,2020-03-22,1,0,2020-05-22,45,1,47051,10,41397,10550,10287,6332,4135,76.119714867,42208,0.267188168429,0.7043940597689999,16.0,8530,7927,41512,41.9,20.7
1067,2020-03-22,1,0,2020-05-22,12,0,47023,0,17097,3805,3550,3576,1297,60.534846847,17297,0.185979381443,0.789072164948,15.9,3865,2840,17150,37.5,16.4
1068,2020-03-22,1,0,2020-05-22,130,0,47105,5,51024,16724,8881,10535,6603,235.82484295,54068,0.210950909715,0.754720219705,9.1,10251,13135,51610,47.5,26.3
1069,2020-03-22,1,0,2020-05-22,35,1,47115,0,28355,7204,5870,5843,2569,58.016552538,28907,0.261170605613,0.709010339734,15.3,6044,5433,28417,43.1,11.6
1070,2020-03-22,1,0,2020-05-22,13,0,47135,0,7882,2130,1762,908,540,19.471410669,8076,0.209106830123,0.759019264448,17.6,1750,1613,7912,43.0,11.5
1071,2020-03-22,1,0,2020-05-22,124,12,47107,4,52569,13164,13924,6441,5690,125.06836258,53794,0.187600299561,0.784904247352,15.9,11310,10108,52773,42.7,15.8
1072,2020-03-22,1,1,2020-05-22,281,11,13013,6,75099,12454,9852,21578,7811,516.90185253,83240,0.228250312196,0.732100735396,9.5,20446,9187,76887,35.4,17.6
1073,2020-03-22,2,0,2020-05-22,206,19,13035,0,23556,4813,3615,4838,3128,135.75048129,24936,0.270760789279,0.708768597657,19.7,4919,3579,23750,38.5,11.4
1074,2020-03-22,1,0,2020-05-22,225,13,13069,10,43048,7860,13033,2074,3245,73.06502576300001,43273,0.294329303397,0.6890472078300001,23.9,10550,5728,42961,36.2,13.2
1075,2020-03-22,1,0,2020-05-22,46,1,13065,0,6788,1466,1828,442,474,8.1202878844,6618,0.280392959476,0.705689725747,25.8,1810,1023,6743,37.7,11.1
1076,2020-03-22,1,0,2020-05-22,24,2,13055,0,24880,5705,5237,3612,1781,79.11550459,24789,0.195488721805,0.783046325491,19.5,5614,4201,24817,39.5,9.8
1077,2020-03-22,1,0,2020-05-22,97,8,12027,8,35675,9739,9247,2882,3025,59.684954353,38001,0.349502834309,0.6267075550600001,26.1,7145,7760,36399,40.6,11.4
1078,2020-03-22,2,0,2020-05-22,121,2,12023,27,68484,17039,18465,6295,6677,89.882616434,71686,0.26481042654,0.709471703373,17.3,15151,12424,69105,40.7,15.6
1079,2020-03-22,1,0,2020-05-22,50,2,12007,0,26775,6394,3762,5455,2557,95.933656468,28201,0.241692841792,0.736733344354,19.5,5490,4797,26979,40.1,10.6
1080,2020-03-22,1,0,2020-05-22,173,4,12035,18,105015,38651,21840,14425,3553,237.20947675,115081,0.382927211607,0.588786511766,10.3,18736,31580,107139,50.9,24.4
1081,2020-03-22,1,0,2020-05-22,11,0,13289,0,8323,2395,408,2118,1251,22.602039493000003,8120,0.486059708858,0.501850481125,21.3,1596,1755,8284,46.2,9.4
1082,2020-03-22,1,0,2020-05-22,24,0,17085,0,22046,7704,6179,4617,2327,35.337261018,21235,0.398317974412,0.546926724524,7.8,4202,5765,21834,49.7,23.8
1083,2020-03-22,2,0,2020-05-22,515,7,17019,51,207946,35016,93465,6611,16006,210.50729637,209689,0.557132606843,0.372606394906,19.2,39556,25028,209448,29.9,44.4
1084,2020-03-22,1,0,2020-05-22,2,0,16085,0,10104,3660,3807,451,714,3.1082233059,11392,0.357636941484,0.543279117592,8.4,1898,2437,10401,48.7,30.1
1085,2020-03-22,1,0,2020-05-22,13,0,13267,0,25402,4769,3741,3239,2119,52.588936501999996,25286,0.24393080389600005,0.7402238697490001,25.6,5239,3434,25353,37.4,13.2
1086,2020-03-22,1,0,2020-05-22,23,5,26055,20,91222,23009,38667,4533,12924,200.47545154,93088,0.407384376215,0.532685581034,9.5,18855,16856,91746,42.9,35.1
1087,2020-03-22,1,0,2020-05-22,17,1,26051,0,25324,8522,4368,4217,1117,50.716810984,25449,0.304201411161,0.65137908916,15.6,4885,6544,25289,49.8,13.8
1088,2020-03-22,1,0,2020-05-22,21,2,26047,58,32978,9255,13396,2115,5319,71.472800946,33415,0.371364653244,0.565462874188,8.3,6568,6901,33039,45.3,33.7
1089,2020-03-22,1,0,2020-05-22,370,13,24037,12,110979,18983,41536,13387,9738,316.45080426,113510,0.349487480352,0.595297659899,8.0,27451,13672,111531,36.5,31.5
1090,2020-03-22,1,0,2020-05-22,339,20,24015,5,102416,21069,22831,25141,10945,297.01220814,102855,0.299014394101,0.651847124725,8.3,23584,15234,102517,40.4,22.8
1091,2020-03-22,1,0,2020-05-22,125,12,28017,0,17305,3982,3899,2584,2250,34.084547719,17103,0.462484157161,0.5230671736379999,20.3,4307,2798,17279,36.8,12.4
1092,2020-03-22,1,0,2020-05-22,30,2,17105,5,36812,9046,10996,4597,4363,34.157766537,35648,0.265302066773,0.675476947536,12.6,7841,6662,36324,42.0,15.7
1093,2020-03-22,1,0,2020-05-22,21,0,26143,0,23934,9877,5391,1937,1851,46.199560286,24019,0.328858545566,0.624501380792,17.1,3653,7438,23877,55.8,14.9
1094,2020-03-22,1,0,2020-05-22,39,1,27079,0,27810,6343,5634,8605,3102,64.38362774699999,28887,0.31095715342700003,0.6176094706399999,7.8,6728,4712,27983,41.2,22.4
1095,2020-03-22,1,0,2020-05-22,21,1,18159,0,15290,3910,3673,3472,2095,58.140600531000004,15148,0.211318242344,0.744207723036,8.4,3131,3020,15218,44.9,23.0
1096,2020-03-22,1,0,2020-05-22,110,6,18137,0,28372,6402,6310,6548,4877,63.446502806999995,28324,0.19319781079,0.766692728694,11.1,6753,4824,28425,40.8,18.1
1097,2020-03-22,1,0,2020-05-22,132,6,18133,6,37543,8058,9616,5733,4101,78.195799548,37576,0.228610354223,0.724591280654,12.2,7242,5916,37559,37.9,16.1
1098,2020-03-22,1,0,2020-05-22,261,24,18109,10,69533,15510,12192,19878,5185,174.54683103,70489,0.193617703656,0.759172546504,10.6,16104,11065,69727,41.4,16.9
1099,2020-03-22,1,0,2020-05-22,157,10,18105,38,144436,23773,60472,7446,15915,376.23008348,148431,0.593217985874,0.356229283446,21.4,23021,17779,145403,29.3,45.6
