,cases_60days,icu_beds,commuting_in,commuting_out,density,percent_democrat,percent_in_poverty,pop_over65,median_age,percent_with_bachelors,median_income,pop_2019
2192,3,0,690,1529,14.104314454,0.15893642543,20.8,2590,40.6,15.0,39702,13758
2193,7,0,1453,508,16.961175813,0.26105087573,24.0,1626,40.4,7.4,41750,7247
2194,11,0,1836,2082,17.55419481,0.12787849093599998,9.9,2378,36.2,23.6,59266,15765
2195,6,0,620,1398,8.578650961900001,0.21954714818000004,16.9,1756,43.1,17.4,37831,8708
2196,5,6,1750,862,16.262656195,0.115013865047,14.8,3048,36.3,19.8,55134,20211
2197,612,0,1798,1599,26.015018698000002,0.270176544767,10.4,1336,34.3,14.5,55787,10709
2198,45,3,1564,2879,25.265967619,0.297341181246,11.2,4399,44.0,20.2,49931,21513
2199,60,0,1066,1770,17.20619293,0.178090575275,6.5,1740,41.5,26.0,60608,9324
2200,7,0,1865,2964,26.007704072,0.277098502542,9.4,3015,41.5,21.8,60734,16012
2201,7,12,3368,1688,43.26456481,0.165374677003,21.3,7712,40.6,16.5,36762,40117
2202,21,0,3275,2861,25.303107644,0.262921653972,18.3,3248,41.7,12.7,38093,17076
2203,39,0,2104,4463,73.674655804,0.358662952646,12.7,4875,41.3,24.4,51089,24913
2204,23,0,422,3395,33.944753913,0.445007507508,15.2,2213,45.7,14.4,51746,11562
2205,22,0,3711,1587,96.571562372,0.372402546162,8.3,7181,46.1,33.0,64768,37009
2207,37,0,467,3431,33.384680579,0.416820512821,15.7,2070,45.5,17.5,46300,9932
2208,3,0,952,467,1.9764677901,0.212234348076,10.5,1644,41.7,27.3,52355,7886
2209,12,6,722,1649,9.7160005674,0.149261144915,10.0,2498,35.5,15.4,63401,20226
2210,25,0,4561,4787,40.448593978000005,0.415654222811,8.0,5121,40.5,19.4,56978,29649
2211,4,0,1244,4218,31.317458753,0.373998219056,15.3,5619,53.3,12.4,43000,20220
2212,3,0,978,1525,9.8010458574,0.284619917501,15.0,3331,50.6,20.2,49750,13724
2213,12,0,180,880,10.012220055,0.22602739726,14.6,1818,50.5,14.2,40415,6969
2214,16,0,1145,3931,38.729386759,0.192024539877,15.8,3366,45.3,11.0,41968,16832
2215,5,0,461,617,4.2407384952,0.311419857675,12.6,1323,43.3,22.2,50590,6376
2216,17,0,609,2263,38.188431633,0.253879019564,19.8,2492,46.6,9.0,37563,11786
2217,36,6,1961,2942,34.326551968000004,0.587104844212,25.8,3485,39.7,11.4,35871,19222
2218,34,12,5092,6990,145.67691039,0.279902546658,16.8,9101,38.7,13.8,42542,57300
2219,8,0,821,1515,26.349854655,0.475359539789,18.6,3103,53.9,20.2,44683,9463
2220,8,0,1050,1352,22.734403825999998,0.340996168582,10.2,2533,43.2,32.9,60733,12797
2221,9,8,6869,4297,46.790818631,0.541713915438,21.2,6011,34.8,12.7,41919,40482
2222,25,0,1828,2415,27.40605453400001,0.210364918737,12.3,3106,41.5,15.9,55834,17239
2223,34,6,3264,4434,37.850964854000004,0.193393753277,19.2,6730,40.9,12.4,47551,35529
2224,178,0,3452,3717,28.586730602,0.176222030155,15.7,4226,39.3,15.5,51192,23194
2225,13,8,2454,3985,30.643040382,0.16707616707599998,15.9,5419,40.5,16.5,46067,29189
2226,26,0,160,399,3.5364956816000004,0.130136986301,18.6,789,41.6,19.8,40945,3278
2227,5,10,1959,1859,25.503644872,0.174197973024,9.6,7611,50.3,33.8,61433,26988
2228,7,0,503,1694,8.988145465,0.262052248855,14.4,1615,46.0,17.6,55008,7658
2229,177,6,1142,2854,24.895267243000003,0.36637298091,21.4,3344,38.0,16.0,37401,20183
2230,10,0,2390,3507,46.30324084300001,0.272135201979,10.9,5157,40.4,20.4,52959,28618
2231,45,0,2300,11172,52.059522393,0.298523833463,12.9,8756,43.6,19.4,53409,44926
2232,26,0,1352,2638,71.225374545,0.257776856076,14.1,2510,44.3,13.6,45161,11758
2233,38,0,500,1242,7.0165419169000005,0.174225415357,15.3,2411,45.4,14.8,43402,10194
2234,17,0,671,4626,27.505176669,0.363668765593,9.0,3271,44.8,17.8,58384,15437
2235,11,0,1827,2965,43.162778933999995,0.237719439523,9.6,2708,40.3,19.5,59901,14501
2236,11,0,1327,5199,37.214117327,0.295875941117,7.3,3103,43.0,27.9,67460,16344
2237,37,0,1891,1399,36.267388825,0.346072746442,31.9,2720,41.0,8.4,34297,15860
2238,10,8,1690,2829,31.908498886,0.437202712276,23.3,4602,42.3,16.0,37624,23382
2239,46,0,1142,2539,28.858136858,0.204728789986,20.7,4379,47.4,11.3,36032,17442
2241,5,0,915,852,11.037114769,0.469269703543,26.0,1626,47.0,10.5,32922,6701
2242,75,5,4924,1404,45.138878247,0.432550981147,25.7,6028,36.2,12.8,36718,40651
2243,229,7,5064,8333,77.088467615,0.204455711013,13.8,8375,39.3,23.4,55122,52342
2244,45,6,458,129,27.639863872,0.372289285333,20.4,4585,38.6,14.3,48518,27812
2245,2,0,155,332,6.861390570599999,0.260117493473,12.0,1685,58.4,36.9,55242,5068
2246,5,6,3376,1489,33.167855677,0.298554033486,10.8,5480,46.4,26.5,52348,25239
2247,177,15,8026,4644,166.78822935,0.239713710258,16.7,14112,41.7,18.3,43535,70416
2248,7,0,390,547,3.9388267141,0.365277997782,14.9,2946,49.2,17.6,46281,12229
2249,69,0,4281,5041,57.550411298,0.400674157303,6.6,4760,39.7,30.3,74646,25062
2250,26,0,2312,1253,42.006949047,0.46269216348,16.3,3654,43.0,31.6,46715,18295
2251,28,0,1687,2074,24.000272691,0.178824169842,9.1,2860,42.4,19.9,53147,13753
2252,23,0,3148,5428,51.105463359,0.28727783914,9.2,3809,43.6,14.9,56862,20277
2253,22,0,1483,7925,93.542822201,0.247566063978,11.4,3822,38.5,18.2,57613,28572
2254,9,0,1136,4393,52.641407859,0.193806193806,15.5,2217,41.1,11.3,54583,14590
2255,8,0,1300,5409,73.755428529,0.19518576661400008,20.6,4266,40.5,11.1,42190,24549
2256,53,0,584,1612,18.731242309000002,0.167945439045,20.8,1801,40.1,14.2,40842,9918
2257,5,4,1659,3009,31.008988735,0.282310409991,15.4,6270,38.8,20.1,47864,34908
2258,5,0,726,814,12.282240647,0.194205168363,16.0,1872,41.0,22.5,44467,8786
2259,5,0,491,830,21.671344299,0.149950996406,23.3,1414,46.1,13.1,33541,6614
2260,6,0,508,1482,24.463610456999998,0.152874132805,17.8,1818,43.6,13.1,43624,8806
2261,9,0,619,2372,44.835455746,0.297356346952,20.4,1978,40.4,12.4,44183,12500
2262,3,0,125,127,0.6171496478,0.0983606557377,12.7,192,50.8,26.5,49843,750
2263,4,0,152,388,3.6287835623,0.290401968827,10.6,534,44.0,24.3,51327,2287
2264,56,10,3972,5810,43.505279213,0.305478805849,12.3,7035,38.8,19.0,50999,38632
2265,6,0,895,1194,7.988481681900001,0.09120329508680004,10.8,1525,41.1,19.4,56102,7629
2266,35,0,1526,1821,17.738738661,0.167989541507,21.1,5789,38.8,13.2,37390,32832
2267,2,0,653,795,4.3297962235,0.130454545455,12.7,916,43.3,23.1,49073,4333
2268,6,0,1112,2039,8.1922054821,0.222632754769,12.9,5490,47.8,16.6,51348,24404
2269,6,0,502,245,4.592069009599999,0.619038035822,27.0,1568,31.4,19.0,37719,13753
2270,5,3,1756,2485,17.588023557,0.429891838741,13.1,7204,48.1,18.1,44259,31563
2271,33,0,840,1730,15.961657454000001,0.16212570812000002,10.7,1548,43.6,17.4,56493,7755
2272,1,0,287,1587,13.469902317999999,0.218335343788,14.9,1384,43.9,13.5,46832,6797
2273,267,7,1523,1709,30.127358442,0.301460248783,14.8,4122,38.0,18.0,43776,22761
2274,9,0,1189,1230,19.363587929,0.222361809045,16.7,2505,42.1,15.4,44992,11920
2275,100,4,6279,5275,37.402377212,0.445975989329,29.1,6752,43.6,15.1,36976,32722
2276,46,12,3302,7452,112.57496366,0.345337577928,13.1,14548,47.6,25.0,47183,62317
2277,17,4,1639,2623,80.755419153,0.417135621835,17.2,3322,44.7,19.8,42618,13943
2279,275,0,1628,1510,47.122935316,0.368940016434,15.9,1846,45.8,15.7,49399,9023
2280,19,8,5909,6095,106.38817573,0.275939650609,14.6,7510,46.3,19.4,50834,34027
2281,6,0,330,309,1.9435561113,0.08234619793660003,11.3,2045,35.8,22.4,58644,13188
2282,10,0,770,1756,3.5430830948,0.106967615309,8.5,1262,30.4,17.1,65379,12017
2283,11,6,1292,931,13.83398268,0.216935277565,14.4,3291,37.2,16.4,51394,20463
2284,9,4,2227,1218,6.1625590916,0.07212925562610001,11.9,2240,31.0,14.4,60767,19938
2285,7,0,680,1015,2.2436977594,0.0889045273282,12.5,1635,35.4,14.7,54213,10012
2286,9,0,450,226,2.6557803164,0.433572710952,11.3,1597,40.7,27.7,50750,9754
2288,64,0,2505,10155,58.234332607,0.45281556135,9.7,4808,40.0,20.1,67335,30725
2290,63,0,1099,4266,78.556408503,0.449041128935,16.4,4259,47.9,20.3,51414,18015
2291,17,5,3882,3687,52.42390731,0.35004885848800005,12.3,9476,44.1,19.9,50344,45244
2292,15,0,817,2417,4.865855353500001,0.131578947368,7.9,3026,39.3,22.6,69598,19830
2293,5,4,1253,1360,15.519620134,0.308863280694,14.3,3283,49.1,15.8,48448,14178
2294,24,8,6728,2754,92.660763644,0.17924087785999998,25.4,6583,40.7,14.5,38045,37383
2295,19,0,2385,5360,35.502075006999995,0.321974390748,14.0,4950,45.0,20.5,49776,22582
2296,44,4,2387,5334,81.947764823,0.17695004382100002,14.5,5620,43.9,14.7,48578,26868
2297,9,0,1091,4200,30.059982974,0.181494661922,12.9,3763,42.2,20.0,55151,21428
2298,446,8,5487,2682,80.652548179,0.276591107236,18.6,4478,33.8,15.9,45604,32750
2299,75,4,1912,2342,54.668554458,0.316860465116,18.5,3790,42.6,10.8,39681,19194
2300,57,0,577,1515,22.837741593,0.381087024819,22.8,1724,45.2,13.1,39114,8359
2301,12,0,204,552,15.201265389000001,0.441570881226,25.5,608,48.4,9.1,33908,2299
2302,20,4,1782,6262,58.900059082,0.245027041892,8.9,4109,42.7,20.5,59117,21773
2303,4,0,2346,3770,39.334840021,0.25532199759,11.0,2943,43.1,21.3,55300,15638
2304,7,10,6681,2445,71.032076133,0.176210695433,9.7,5756,39.1,22.5,60773,34008
2305,24,0,1164,1289,72.309950917,0.179304192685,16.0,3884,53.7,26.2,45853,12037
2306,2,0,349,1607,12.443872702,0.238542890717,15.8,1890,46.2,15.1,43245,8062
2307,9,0,365,1100,12.538444942,0.362610229277,22.8,1578,46.3,16.5,35527,6624
2309,150,5,2319,2355,27.89353269,0.466602502406,30.9,4634,39.9,12.2,34382,24686
2310,74,0,1360,3933,30.627485171,0.285144068854,17.9,3696,44.1,18.0,46027,17205
2311,1,0,632,281,1.9633833798,0.12601862631,10.8,935,35.9,20.2,63411,6324
2312,5,0,841,444,3.0392180855,0.39055729867,19.2,3253,46.1,19.7,41485,14506
2313,2,0,715,492,22.24195612,0.289521905714,22.8,2515,45.0,17.1,40297,12125
2314,4,8,3494,7103,22.068830947,0.287256830601,17.0,11965,40.9,15.5,47572,65084
2315,3,0,605,250,6.928231499500001,0.264363354037,20.7,1322,44.7,16.3,43196,6229
2316,10,12,664,1112,10.051576727,0.38260446758,15.3,15500,47.6,18.9,39450,67055
2317,2,0,758,958,12.244379978,0.383960384081,18.3,7368,48.0,20.8,39522,31379
2318,343,0,1072,2610,27.46584375,0.33238923730500003,10.7,1957,41.2,14.2,49585,11035
2319,21,0,994,2200,20.003394347,0.144728535354,6.9,2071,38.1,21.4,69048,11755
2320,129,0,2768,4271,29.179614225,0.220418166501,8.1,4502,39.9,21.0,66360,25177
2321,21,0,1080,3689,38.084544724000004,0.219130170316,15.7,3112,41.8,12.2,49639,16937
2322,2,0,224,394,3.8329858362,0.13177410154000002,12.9,875,46.7,23.0,46101,3421
2323,7,0,573,1936,12.584998727,0.215370539799,9.6,2743,44.7,25.1,51712,11884
2324,62,0,1807,3927,45.9511292,0.658698014423,19.8,4736,47.6,15.5,38430,19731
2325,9,0,1193,4101,47.438873099,0.207267468137,19.7,4711,42.0,12.9,42154,27698
2326,34,6,5773,5953,67.438935335,0.28772749235,11.8,5433,44.2,19.6,57599,26794
2327,3,0,675,1117,13.481806501,0.238636363636,14.3,1665,53.1,17.3,48998,6066
2328,23,0,293,898,8.3224841809,0.242793791574,21.1,1454,41.2,17.7,41186,7250
2329,1,0,437,183,0.954496825,0.102855288774,12.2,1224,43.6,21.2,49782,5689
2330,1,0,287,437,1.7054905801,0.238451668092,13.8,1994,42.1,35.5,47674,9453
2331,13,0,1728,1531,25.19145179,0.267930924886,19.8,3264,29.2,27.8,46698,22092
2332,36,0,1282,3574,63.996291002,0.264133738602,16.9,6427,47.7,19.0,41864,27203
2333,2,4,689,1151,4.0512386308,0.262985546522,16.4,5399,51.0,29.3,45095,19572
2334,6,6,8128,581,177.36131825,0.5218600191749999,3.9,3173,42.5,66.5,124947,19369
2336,23,0,889,2989,24.994967113,0.37171961326,19.3,2604,45.8,10.2,41382,11880
2337,36,16,5631,9146,134.02408587,0.36415693531,10.4,15309,44.7,19.9,56466,78981
2338,5,0,507,1366,2.6568762127000003,0.0718642269955,8.2,1373,42.6,22.4,64053,7584
2339,46,0,3350,8380,45.788020945,0.307457988526,9.6,8340,45.0,16.1,56022,40899
2340,4,0,421,568,17.069749783,0.35319331333000004,10.9,1392,54.3,19.0,55692,4488
2341,11,0,1119,2542,29.829738110999998,0.231307968957,13.9,2617,44.5,14.9,46565,13715
2342,32,0,274,391,4.6014581538,0.17194349732099998,12.7,1044,46.9,20.0,49560,4274
2343,36,4,2044,1396,23.594229205,0.105094757568,13.0,3387,37.3,13.8,54351,20938
2344,14,0,637,2253,21.117142815,0.192912069542,17.7,3878,48.7,12.8,40486,14651
2345,12,0,1199,3046,23.444653034,0.155979420253,18.2,4610,42.7,12.5,44041,21672
2346,27,0,1518,1565,12.464006149000001,0.16971173365800002,10.7,1843,31.2,10.4,84946,18705
2347,1,0,1071,229,4.2139012929,0.1072910492,9.6,540,35.2,21.0,66849,3819
2348,29,0,778,3034,23.819664615,0.462897526502,17.9,3101,47.2,22.0,46332,14246
2349,81,6,5060,6037,47.042800536,0.36141965166,10.1,6384,43.4,17.7,54915,34096
2350,45,0,830,2195,19.429302478,0.181034482759,10.2,1794,42.8,17.5,54552,9610
2351,18,0,1218,2684,24.768617548,0.312140525416,14.6,2992,45.3,15.4,48764,13359
2352,1,0,1039,2660,18.71771172,0.189326897291,14.1,3194,42.3,15.1,47815,15561
2353,20,12,1950,2352,46.61985760899999,0.196511179645,18.6,4479,38.2,12.9,44607,29927
2354,1,0,896,312,4.0556768849,0.08929159802310001,8.9,1144,36.9,19.9,61219,7155
2355,1,0,1527,1219,10.502163448,0.425027362277,21.3,1580,43.7,13.7,37259,7009
2356,8,0,707,671,9.1433973996,0.514146638272,7.5,1285,53.0,48.6,68900,4952
2357,49,0,693,1462,23.862999057,0.17633990558200002,24.7,3732,47.3,9.4,37148,16826
2358,34,6,4969,6242,73.02952820600001,0.266431171055,7.1,6401,40.6,17.9,61959,35893
2359,61,5,3423,6009,15.912147979,0.32058783508,12.0,5635,38.7,24.1,60180,31364
2360,20,0,1224,3214,24.373585811999998,0.272982559858,6.8,2496,42.5,28.0,65060,12232
2361,12,0,1112,1388,19.351436002,0.371422232083,10.2,1882,42.2,14.9,53500,9158
2362,25,10,5653,3367,65.031385435,0.38979424904,14.6,6754,43.2,15.7,48241,33657
2363,19,0,1192,3810,34.540247291,0.273396424816,8.6,2590,42.1,23.7,64271,15109
2364,11,0,5523,2090,30.542602409,0.183274391512,11.8,1885,42.7,13.4,55444,10255
2365,22,0,558,2368,43.761969841,0.217589774802,10.7,1298,43.8,16.9,50300,7054
2366,168,4,2598,3089,40.855834367,0.200038468936,17.2,4249,40.6,13.3,44751,23994
2367,19,32,4245,1510,75.825729411,0.20215786485,28.9,4220,41.2,12.3,33108,25758
2368,8,0,304,1038,5.2322042105,0.172180718605,14.5,1521,48.7,19.6,43083,5982
2369,4,0,196,511,3.1638376308,0.12137559002,15.0,849,52.6,16.9,44271,2879
2370,3,0,1417,788,51.802218298999996,0.122810956444,25.7,1915,41.7,10.1,31118,10218
2371,12,0,1252,1768,36.970326971999995,0.210984594776,18.0,2591,43.5,15.3,43659,12747
2372,78,0,1990,2499,29.961166323,0.246335626683,14.1,3204,46.3,11.9,46314,13654
2373,75,0,4450,14471,72.374972057,0.335623522459,15.1,10339,42.9,26.4,54900,63060
2374,4,0,140,220,2.1463537588,0.109749872384,13.3,994,52.6,16.5,47976,3241
2375,15,0,2172,3167,33.207529634000004,0.134064956251,11.5,2992,45.0,13.4,52277,14530
2376,1,0,316,200,2.1612053087,0.205493387589,13.9,412,51.5,19.5,58838,1780
2377,28,0,1564,3457,30.246948434,0.24258447253,7.2,2853,37.9,29.2,71024,17284
2378,6,0,728,787,13.48410132,0.273037542662,13.8,948,40.6,16.0,52401,5071
2379,20,0,1313,889,16.736150368,0.123888045129,9.5,1804,42.6,25.9,59003,9034
2380,2,0,414,1162,8.799013496,0.251225952471,11.9,1083,52.4,18.3,53188,4295
2381,15,0,2367,4107,54.070230938,0.17656311443199998,18.0,4888,41.4,13.8,43491,28117
2382,5,0,1147,3223,93.26795740200001,0.234833285564,19.9,6581,49.6,21.7,46912,23510
2383,28,0,611,3694,38.176318159000004,0.275159976731,18.5,2186,44.4,10.3,48004,12404
2384,2,0,615,1206,14.947822627,0.243775548123,20.5,1210,45.3,9.9,43330,4828
2385,441,0,9559,16741,190.70683907,0.396036099805,9.2,7928,38.4,23.2,74507,53544
2386,1,0,220,1327,18.669812165,0.289123630673,11.0,1113,46.7,13.6,56099,4739
2387,20,6,888,1436,25.562499158,0.62257035103,35.4,3346,38.5,14.0,29945,17782
2388,137,0,2028,4161,22.944738636999997,0.230395993113,16.3,3663,39.3,13.5,41729,21341
2389,30,0,1455,3305,41.15965934,0.219849246231,20.1,2822,37.5,14.5,44622,18336
2390,87,5,2827,4429,77.650982373,0.167660208644,11.5,4947,34.7,13.8,55434,33351
2391,2,0,1558,5331,33.692997502,0.394198763671,8.5,3771,45.2,24.0,59613,18600
2392,12,0,1104,978,19.623444930999998,0.235823394015,10.4,1876,42.2,21.4,55378,9126
2393,35,0,1587,2296,25.614067098000003,0.357754644881,8.4,2982,42.4,24.3,56738,14773
2394,54,0,1300,1348,21.789724194,0.332122587968,11.2,1631,39.5,16.9,52541,9395
2395,23,0,777,2239,36.459517574,0.216429353779,13.9,1760,41.3,12.0,48080,9207
2396,17,0,646,1322,32.328524400999996,0.12041675015,23.0,1956,41.6,12.9,35596,10650
2397,6,0,379,1250,24.639918954000002,0.0891464229998,30.8,1755,41.8,9.7,31921,9877
2398,14,0,3395,8126,101.89212911,0.25490316630800003,16.6,7172,43.4,17.2,49457,35098
2399,5,6,2068,3052,84.698486295,0.130753138075,25.0,3938,41.8,14.9,39381,22188
2400,5,6,997,2063,63.779411427,0.168875260103,31.1,4067,42.2,11.7,32321,21553
2401,29,76,6100,3177,73.565241763,0.173600681901,23.8,10474,42.1,13.0,37124,57876
2402,4,0,336,513,6.4624296629,0.148953301127,11.0,1280,51.1,24.5,48566,4636
2403,17,6,9717,3136,82.331789641,0.360359096647,10.3,2769,26.1,21.9,50856,31670
2404,11,0,1805,4812,65.439137344,0.22168111425,31.1,4856,41.0,13.7,32906,26797
2405,31,0,668,2284,8.7255260632,0.231437125749,8.1,1297,43.8,23.3,59744,6931
2406,97,0,1094,3095,47.37865372,0.16079241614,23.8,3379,41.5,16.3,37392,19202
2407,15,16,4630,6748,123.41902648,0.298500911608,22.6,13232,39.9,15.0,41267,75314
2408,5,0,678,2892,34.839325289,0.272019077901,17.0,2921,44.3,11.3,40557,14508
2409,14,0,1228,4616,44.837747103999995,0.233883736711,10.3,3368,42.0,14.1,53876,18672
2410,91,0,2794,8273,70.171815753,0.156306085822,5.5,5590,40.0,20.3,64304,33861
2411,3,0,377,1077,7.9082356423,0.155650319829,24.7,1231,41.9,13.9,37338,6002
2412,7,0,267,234,14.078396693,0.34966702293799995,14.9,7439,56.1,24.0,48788,22925
2413,9,4,1136,279,7.448048399299999,0.153644123441,11.3,1766,41.0,26.2,53132,8910
2414,4,0,150,434,7.5498265512,0.186424474187,14.1,492,47.9,17.5,43119,2013
2415,36,0,597,714,4.1842776759,0.115685917289,12.0,2343,43.2,20.9,49995,10777
2416,20,0,1007,2176,13.844441815,0.151746724891,7.5,994,41.2,16.6,66228,5920
2417,26,0,496,880,13.371403179000001,0.199472469502,15.5,1310,41.5,18.0,43731,6571
2418,4,18,4629,3323,66.349948124,0.257365262987,18.1,6913,35.2,29.5,43079,44573
2419,3,0,844,1853,24.450448455,0.188980819857,16.6,2270,42.1,15.1,40191,12088
2420,5,0,1945,3727,46.80539791,0.237798926306,12.4,3527,44.5,18.2,50591,16720
2421,8,5,2279,4540,56.145042895,0.190897908979,21.5,5493,45.4,13.5,38966,26586
2422,9,0,363,837,14.201545914,0.65603063178,32.1,1999,29.6,10.4,33160,14179
2423,31,0,1071,4001,47.606548078,0.254337440282,13.5,3100,42.9,19.8,51131,15911
2424,34,0,2413,4724,59.669323313999996,0.33727425060500005,7.3,3929,44.2,19.1,63612,20434
2425,8,0,2024,5093,39.036243568,0.317866399131,10.9,5624,49.0,15.7,52340,24443
2426,8,0,1089,4351,96.630749722,0.228224068944,16.1,3252,43.2,17.2,46370,16695
2427,8,6,2561,2006,41.110906441,0.194045025418,17.3,3196,42.9,13.3,40691,15907
2428,66,0,1362,642,3.3214837841,0.372210223182,19.5,1998,35.9,9.8,47008,15823
2429,38,4,1110,1829,45.675982346000005,0.177048536058,20.6,2297,36.7,10.0,37211,15115
2430,110,0,145,1442,9.5288579495,0.132765957447,24.4,646,40.9,8.8,38667,4006
2431,47,0,611,1721,23.82421753,0.267281105991,26.1,1053,35.5,9.9,36779,8165
2432,56,0,652,4387,43.113474666,0.0984884645982,18.3,2853,40.9,8.2,41874,19109
2433,101,22,7308,2629,65.972900584,0.262100130812,16.3,6974,41.0,17.4,47425,37684
2434,2,4,895,2390,51.584466676000005,0.2121436505,14.4,2294,43.6,17.2,53414,11520
2435,9,0,383,1478,34.603078806,0.318518518519,26.3,1299,39.7,13.6,35069,6901
2436,4,0,1066,2358,22.754852091999997,0.334392773503,20.7,3139,43.0,11.6,37687,14551
2437,4,0,1651,2818,29.095918425,0.205434458047,18.3,3361,41.3,11.8,43696,17715
2438,16,0,1184,1564,23.474179931,0.205893254262,18.7,3380,48.0,13.8,37828,13629
2439,6,0,1391,3115,30.307569481999998,0.21839520347,18.6,4184,41.5,12.1,41471,21466
2440,3,0,145,124,1.1259529785,0.37715947248,7.2,701,41.0,27.6,66075,3266
2441,230,0,1342,1799,28.081941717,0.34837644468900003,27.6,2351,41.5,9.3,36299,14428
2442,23,8,1161,5029,51.241878985,0.478344193177,18.4,13941,45.6,15.8,45086,64386
2443,61,0,415,1559,30.112950416,0.15024164740499998,23.3,2078,39.8,12.6,39332,10830
2444,12,0,560,2347,19.061698139,0.179530516432,22.6,1776,39.1,8.6,42022,13586
2445,11,0,805,1613,19.115942156,0.33264033264000004,14.2,3831,54.7,17.3,45502,12592
2446,4,0,1597,1669,17.266637234,0.249405233941,9.4,3214,43.1,18.6,56760,15170
2447,39,0,581,1298,11.628222942,0.278974579922,8.2,2088,48.1,18.9,59938,8194
2448,13,0,1105,1413,17.303228857,0.303153611394,9.9,2113,42.4,17.7,59367,10070
2449,10,0,1143,2168,23.661385458,0.35558347730499995,8.6,2401,44.3,16.9,64190,11933
2450,11,0,2118,1664,25.853388122,0.335840475774,9.1,2140,42.6,22.4,54433,10354
2451,32,3,5102,4004,59.970497482,0.311552922411,9.2,5736,39.2,26.4,63491,33253
2452,46,0,1511,2145,28.484470155,0.244068420085,12.2,2350,41.2,12.5,49730,12353
2453,5,0,408,315,3.5451436656,0.125,11.1,519,43.1,17.1,53785,2587
2454,6,0,539,5084,53.259514452,0.229224229543,17.8,4389,43.6,12.8,44286,22907
2455,24,0,528,912,2.9264326952,0.07867679928480001,11.2,1021,40.3,19.7,52550,5311
2456,163,0,2313,4675,94.637987543,0.440652740127,19.9,7692,40.5,13.9,38514,44829
2457,1,0,268,225,2.6028380851,0.128321085359,8.7,642,41.4,24.3,62270,3024
2458,6,0,1708,2078,36.150608763,0.26252345892900003,9.2,6452,46.9,18.6,54876,29910
2459,9,5,5204,7166,66.55831582399999,0.185273031103,14.4,8860,43.9,16.4,46751,43425
2460,8,0,1147,2106,45.562258785,0.199562602515,18.0,3553,42.6,15.7,42258,16931
2461,2,0,491,646,4.892786865400001,0.0988423864648,12.1,916,40.2,24.5,50728,4891
2462,3,0,583,3755,31.200586164,0.170833333333,16.6,3280,43.5,12.4,38765,16878
2463,3,0,611,2372,21.563161223,0.263656977943,13.1,1819,39.3,24.4,45767,10001
2464,2,8,2056,4414,50.586398876000004,0.191844773506,16.2,5575,37.5,20.3,45336,32149
